index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
0,2013-01-03 21:01:00,2013-01-03 21:08:00,2013-01-03 21:17:00,11640,B,False,2.4e+22,50.9,90.3,96.0,53.6,-0.0744,34600000000000.0,-0.00176,1640.0,64.1,1380000000000.0,10000.0,4.87e+23,43.6,42.9,4.38,886.0,13500.0,16.4,286.0
1,2013-10-06 00:16:00,2013-10-06 00:51:00,2013-10-06 01:03:00,11857,B,False,1.06e+22,41.2,96.8,97.0,44.4,0.117,13700000000000.0,0.00196,601.0,34.6,3030000000000.0,6850.0,1.6e+23,34.7,27.4,3.5,548.0,0.0,0.0,0.0
2,2021-06-03 01:57:00,2021-06-03 02:05:00,2021-06-03 02:09:00,12829,B,False,9e+21,31.8,104.0,106.0,42.6,0.0451,10800000000000.0,-0.000709,513.0,10.0,346000000000.0,2630.0,4.95e+22,25.8,10.8,3.78,198.0,0.0,2.35,10.8
3,2010-07-12 05:54:00,2010-07-12 06:06:00,2010-07-12 06:21:00,11087,B,False,2.42e+22,33.1,104.0,106.0,44.6,-0.00346,33400000000000.0,-0.0047,1600.0,173.0,11700000000000.0,4020.0,1.97e+23,28.5,12.5,4.07,1020.0,1090.0,15.4,137.0
4,2018-08-25 08:02:00,2018-08-25 08:13:00,2018-08-25 08:30:00,12720,B,False,,,,,,,,,,,,,,,,,,,,
5,2020-08-03 08:34:00,2020-08-03 08:39:00,2020-08-03 08:46:00,12770,B,False,,,,,,,,,,,,,,,,,,,,
6,2010-10-14 16:58:00,2010-10-14 17:03:00,2010-10-14 17:08:00,11113,B,False,,,,,,,,,,,,,,,,,,,,
7,2018-06-01 04:57:00,2018-06-01 05:04:00,2018-06-01 05:09:00,12712,B,False,1.43e+22,38.7,124.0,124.0,59.5,-0.1,25600000000000.0,-0.000133,1140.0,3.23,1950000000000.0,3470.0,1.12e+23,31.6,17.9,3.98,865.0,2030.0,14.3,94.8
8,2010-07-12 11:34:00,2010-07-12 11:39:00,2010-07-12 11:44:00,11087,B,True,2.33e+22,35.3,102.0,103.0,45.4,0.11,35100000000000.0,-0.00474,1530.0,189.0,11400000000000.0,3550.0,1.88e+23,30.3,15.1,4.06,1040.0,4940.0,12.0,103.0
9,2012-12-15 10:37:00,2012-12-15 10:47:00,2012-12-15 10:52:00,11633,B,False,,,,,,,,,,,,,,,,,,,,
10,2017-06-04 19:00:00,2017-06-04 19:04:00,2017-06-04 19:08:00,12661,B,False,,,,,,,,,,,,,,,,,,,,
11,2016-07-15 03:51:00,2016-07-15 03:54:00,2016-07-15 03:56:00,12565,B,False,,,,,,,,,,,,,,,,,,,,
12,2016-12-30 12:22:00,2016-12-30 12:29:00,2016-12-30 12:39:00,12621,B,False,,,,,,,,,,,,,,,,,,,,
13,2021-06-28 23:09:00,2021-06-28 23:15:00,2021-06-28 23:22:00,12835,B,False,1.6e+22,54.8,92.0,101.0,59.4,-0.047,24400000000000.0,0.0158,1240.0,377.0,15400000000000.0,12700.0,4.02e+23,46.7,50.5,4.59,608.0,16100.0,14.1,230.0
14,2020-11-26 07:51:00,2020-11-26 07:55:00,2020-11-26 07:59:00,12786,B,False,7.1e+22,41.5,88.6,94.9,42.7,-0.199,79900000000000.0,0.000624,3970.0,62.9,12300000000000.0,10400.0,1.39e+24,34.6,28.5,4.72,2090.0,20000.0,23.5,569.0
15,2021-04-21 22:39:00,2021-04-21 22:48:00,2021-04-21 22:55:00,12817,B,False,,,,,,,,,,,,,,,,,,,,
16,2018-06-17 06:53:00,2018-06-17 06:57:00,2018-06-17 07:06:00,12713,B,False,2.96e+21,33.8,134.0,135.0,60.4,0.953,5170000000000.0,-0.00803,244.0,39.8,2560000000000.0,1810.0,1.19e+22,23.2,7.21,2.42,498.0,0.0,0.0,0.0
17,2019-01-30 20:27:00,2019-01-30 20:34:00,2019-01-30 20:40:00,12733,B,False,,,,,,,,,,,,,,,,,,,,
