index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f,ARs
0,2018-01-20 17:42:00,2018-01-20 17:52:00.0,2018-01-20 17:58:00.0,12696,N,False,1.5841e+21,34.066,134.88,133.61,60.734,0.49506,2869900000000.0,0.0089603,125.33,24.453,1282700000000.0,2143.9,7.7701e+21,27.523,11.726,3.1213,114.17,0.0,0.0,0.0,12696
1,2018-08-23 20:23:00,2018-08-23 20:38:00.0,2018-08-23 20:46:00.0,12719,N,False,9.7862e+20,38.901,136.47,140.93,68.985,-0.60254,2273000000000.0,0.0010137,104.36,1.7659,564680000000.0,2076.5,4.8038e+21,25.566,12.17,2.3239,130.88,0.0,0.0,0.0,12719
2,2020-01-31 14:47:00,2020-01-31 15:03:00.0,2020-01-31 15:23:00.0,12757,N,False,5.5642e+21,32.66,98.539,98.346,42.663,0.02923,5815400000000.0,-0.0013408,275.02,11.592,486590000000.0,3279.9,3.7657e+22,26.769,10.526,3.327,152.37,0.0,0.0,0.0,12757
3,2018-08-16 09:12:00,2018-08-16 09:18:00.0,2018-08-16 09:23:00.0,12718,N,False,2.6548e+21,38.962,110.23,113.21,52.453,0.34216,3357000000000.0,0.015897,184.0,60.838,2028600000000.0,4710.7,2.3942e+22,31.245,18.84,3.4439,94.053,0.0,2.2902,9.8489,12718
4,2010-05-03 09:48:00,not applicable,not applicable,11065,N,False,7.9761e+20,28.599,137.74,135.12,51.871,0.3622,1165900000000.0,-0.0027486,51.489,3.5622,250910000000.0,1798.1,3.0971e+21,22.385,2.4672,0.0,59.871,0.0,0.0,0.0,11065
5,2010-05-06 15:48:00,not applicable,not applicable,11070,N,False,6.2841e+20,37.404,174.77,174.04,92.199,-0.91376,1027500000000.0,-0.019161,57.194,16.21,413570000000.0,2987.7,3.3568e+21,24.679,8.5106,0.0,38.08,0.0,0.0,0.0,11070
6,2010-05-08 21:48:00,not applicable,not applicable,11071,N,False,6.2639e+20,32.076,167.99,167.06,77.938,-0.4101,855830000000.0,0.0039028,48.366,3.2706,379980000000.0,2795.7,3.1114e+21,23.805,4.6539,0.0,32.226,0.0,0.0,0.0,11071
7,2010-06-03 06:00:00,not applicable,not applicable,11073,N,False,6.6234e+20,32.212,141.9,136.73,68.299,1.1483,1265300000000.0,6.1998e-05,56.782,0.067578,677210000000.0,1977.7,2.8629e+21,22.279,3.1193,0.0,116.95,0.0,0.0,0.0,11073
8,2010-05-30 18:00:00,not applicable,not applicable,11074,N,False,2.4537e+21,33.829,99.741,103.22,44.23,-0.13597,2978600000000.0,-0.0030944,139.3,12.04,1114000000000.0,2352.2,1.2155e+22,26.459,9.8946,2.7368,51.905,0.0,0.0,0.0,11074
9,2010-06-18 12:48:00,not applicable,not applicable,11083,N,False,,,,,,,,,,,,,,,,,,,,,
10,2010-06-28 18:00:00,not applicable,not applicable,11085,N,False,7.9664e+20,29.746,132.78,130.77,53.211,1.0494,1265800000000.0,0.0045517,53.706,6.2358,781350000000.0,1492.6,2.7156e+21,21.355,2.9927,2.1296,87.18,0.0,0.0,0.0,11085
11,2010-07-13 15:36:00,not applicable,not applicable,11088,N,False,6.79e+20,30.566,150.81,151.17,61.778,0.31304,887130000000.0,0.01132,47.103,10.278,770690000000.0,2371.6,2.8598e+21,22.024,3.1938,2.2645,33.704,0.0,0.0,0.0,11088
12,2010-07-27 15:36:00,not applicable,not applicable,11090,N,False,1.0555e+21,27.961,130.59,130.1,47.902,0.66751,1763500000000.0,0.0017445,80.523,2.9744,617190000000.0,1876.7,4.2494e+21,23.58,3.0499,0.0,67.322,0.0,0.0,0.0,11090
13,2010-08-30 05:24:00,not applicable,not applicable,11104,N,False,1.0264e+21,31.094,125.4,126.13,51.187,1.2167,2051400000000.0,0.0076202,85.855,13.838,1185700000000.0,1791.7,4.3211e+21,24.197,3.6344,1.0491,97.54,0.0,0.0,0.0,11104
14,2010-10-15 19:36:00,not applicable,not applicable,11114,N,False,1.2605e+21,31.997,132.84,131.7,53.394,-0.76694,1609700000000.0,0.0025913,79.613,4.9546,767240000000.0,2284.8,5.8016e+21,24.866,7.636,2.245,33.1,0.0,0.0,0.0,11114
15,2010-10-18 21:48:00,not applicable,not applicable,11116,N,False,5.0858e+20,41.449,171.04,168.33,103.19,0.65425,794650000000.0,-0.027487,49.98,18.664,581950000000.0,3848.7,3.4705e+21,24.53,6.9219,0.0,34.221,0.0,0.0,0.0,11116
