name,tss,parameter,coincidence,label
LR,0.2026315789473684,AREA_ACR,coincident,0-12h Time-series
LR,0.22383397518185705,AREA_ACR,coincident,6h-18h Time-series
LR,0.26780059905862214,AREA_ACR,coincident,13-24h Time-series
LR,0.7899015832263585,AREA_ACR,coincident,24h Mean
RFC,0.8459349593495935,AREA_ACR,coincident,24h Time-series
RFC,0.8181857081728711,AREA_ACR,coincident,0-12h Time-series
RFC,0.813050919982884,AREA_ACR,coincident,6h-18h Time-series
RFC,0.8344030808729138,AREA_ACR,coincident,13-24h Time-series
RFC,0.6428540864356012,AREA_ACR,coincident,24h Mean
SVM,0.8048780487804879,AREA_ACR,coincident,24h Time-series
SVM,0.7685066324347455,AREA_ACR,coincident,0-12h Time-series
SVM,0.82997432605905,AREA_ACR,coincident,6h-18h Time-series
SVM,0.837505348737698,AREA_ACR,coincident,13-24h Time-series
SVM,0.7916559691912709,AREA_ACR,coincident,24h Mean
KNN,0.5618922305764411,AREA_ACR,noncoincident,24h Time-series
KNN,0.5334774436090226,AREA_ACR,noncoincident,0-12h Time-series
KNN,0.564078947368421,AREA_ACR,noncoincident,6h-18h Time-series
KNN,0.5371804511278195,AREA_ACR,noncoincident,13-24h Time-series
KNN,0.5334085213032581,AREA_ACR,noncoincident,24h Mean
LR,0.05782581453634086,AREA_ACR,noncoincident,24h Time-series
LR,0.08729949874686718,AREA_ACR,noncoincident,0-12h Time-series
LR,0.09460526315789473,AREA_ACR,noncoincident,6h-18h Time-series
LR,0.0956077694235589,AREA_ACR,noncoincident,13-24h Time-series
LR,0.46730576441102756,AREA_ACR,noncoincident,24h Mean
RFC,0.5701378446115288,AREA_ACR,noncoincident,24h Time-series
RFC,0.5815225563909774,AREA_ACR,noncoincident,0-12h Time-series
RFC,0.5690664160401002,AREA_ACR,noncoincident,6h-18h Time-series
RFC,0.5448433583959901,AREA_ACR,noncoincident,13-24h Time-series
RFC,0.492625313283208,AREA_ACR,noncoincident,24h Mean
SVM,0.5488345864661655,AREA_ACR,noncoincident,24h Time-series
SVM,0.5605075187969925,AREA_ACR,noncoincident,0-12h Time-series
SVM,0.5385902255639098,AREA_ACR,noncoincident,6h-18h Time-series
SVM,0.550187969924812,AREA_ACR,noncoincident,13-24h Time-series
SVM,0.5420551378446116,AREA_ACR,noncoincident,24h Mean
KNN,0.31033514492753617,MEANGAM,all,24h Time-series
KNN,0.31075181159420295,MEANGAM,all,0-12h Time-series
KNN,0.2979528985507247,MEANGAM,all,6h-18h Time-series
KNN,0.3289221014492754,MEANGAM,all,13-24h Time-series
KNN,0.07474184782608696,MEANGAM,all,24h Mean
LR,-0.06714673913043478,MEANGAM,all,24h Time-series
LR,-0.058088768115942026,MEANGAM,all,0-12h Time-series
LR,-0.060588768115942035,MEANGAM,all,6h-18h Time-series
LR,-0.06016757246376811,MEANGAM,all,13-24h Time-series
LR,0.016825181159420288,MEANGAM,all,24h Mean
RFC,0.2895018115942029,MEANGAM,all,24h Time-series
RFC,0.23926630434782611,MEANGAM,all,0-12h Time-series
RFC,0.2405072463768116,MEANGAM,all,6h-18h Time-series
RFC,0.25075634057971014,MEANGAM,all,13-24h Time-series
RFC,0.07207427536231885,MEANGAM,all,24h Mean
SVM,0.0,MEANGAM,all,24h Time-series
SVM,0.0,MEANGAM,all,0-12h Time-series
SVM,0.0,MEANGAM,all,6h-18h Time-series
SVM,0.0,MEANGAM,all,13-24h Time-series
SVM,0.0,MEANGAM,all,24h Mean
KNN,0.32115960633290547,MEANGAM,coincident,24h Time-series
KNN,0.2857081728712024,MEANGAM,coincident,0-12h Time-series
KNN,0.2899443731279418,MEANGAM,coincident,6h-18h Time-series
KNN,0.26193838254172014,MEANGAM,coincident,13-24h Time-series
KNN,0.165596919127086,MEANGAM,coincident,24h Mean
LR,0.12988874625588362,MEANGAM,coincident,24h Time-series
LR,0.17526743688489516,MEANGAM,coincident,0-12h Time-series
LR,0.12244330338040221,MEANGAM,coincident,6h-18h Time-series
LR,0.13433889602053914,MEANGAM,coincident,13-24h Time-series
LR,0.24544287548138632,MEANGAM,coincident,24h Mean
RFC,0.32821994009413774,MEANGAM,coincident,24h Time-series
RFC,0.2885323063756953,MEANGAM,coincident,0-12h Time-series
RFC,0.3050919982884039,MEANGAM,coincident,6h-18h Time-series
RFC,0.24422336328626443,MEANGAM,coincident,13-24h Time-series
RFC,0.15609756097560976,MEANGAM,coincident,24h Mean
SVM,0.3284552845528455,MEANGAM,coincident,24h Time-series
SVM,0.3201112537441164,MEANGAM,coincident,0-12h Time-series
SVM,0.3136499786050492,MEANGAM,coincident,6h-18h Time-series
SVM,0.26970474967907576,MEANGAM,coincident,13-24h Time-series
SVM,0.28502353444587075,MEANGAM,coincident,24h Mean
KNN,0.1915789473684211,MEANGAM,noncoincident,24h Time-series
KNN,0.29382832080200505,MEANGAM,noncoincident,0-12h Time-series
KNN,0.2758333333333333,MEANGAM,noncoincident,6h-18h Time-series
KNN,0.24609022556390983,MEANGAM,noncoincident,13-24h Time-series
KNN,0.011416040100250626,MEANGAM,noncoincident,24h Mean
LR,-0.04973684210526315,MEANGAM,noncoincident,24h Time-series
LR,-0.03723057644110275,MEANGAM,noncoincident,0-12h Time-series
LR,-0.04441729323308271,MEANGAM,noncoincident,6h-18h Time-series
LR,-0.04415413533834586,MEANGAM,noncoincident,13-24h Time-series
LR,-0.00325187969924812,MEANGAM,noncoincident,24h Mean
RFC,0.15154135338345867,MEANGAM,noncoincident,24h Time-series
RFC,0.1388847117794486,MEANGAM,noncoincident,0-12h Time-series
RFC,0.1420238095238095,MEANGAM,noncoincident,6h-18h Time-series
RFC,0.15085213032581452,MEANGAM,noncoincident,13-24h Time-series
RFC,0.03781954887218045,MEANGAM,noncoincident,24h Mean
SVM,0.0,MEANGAM,noncoincident,24h Time-series
SVM,0.0,MEANGAM,noncoincident,0-12h Time-series
SVM,0.0,MEANGAM,noncoincident,6h-18h Time-series
SVM,0.0,MEANGAM,noncoincident,13-24h Time-series
SVM,0.0,MEANGAM,noncoincident,24h Mean
KNN,0.28667572463768115,MEANGBH,all,24h Time-series
KNN,0.2996014492753623,MEANGBH,all,0-12h Time-series
KNN,0.32038949275362316,MEANGBH,all,6h-18h Time-series
KNN,0.24164855072463767,MEANGBH,all,13-24h Time-series
KNN,0.08932065217391304,MEANGBH,all,24h Mean
LR,-0.025280797101449284,MEANGBH,all,24h Time-series
LR,-0.015344202898550726,MEANGBH,all,0-12h Time-series
LR,-0.01419836956521739,MEANGBH,all,6h-18h Time-series
LR,-0.014207427536231885,MEANGBH,all,13-24h Time-series
LR,0.0,MEANGBH,all,24h Mean
RFC,0.19026268115942024,MEANGBH,all,24h Time-series
RFC,0.19274909420289854,MEANGBH,all,0-12h Time-series
RFC,0.20892210144927537,MEANGBH,all,6h-18h Time-series
RFC,0.16475543478260868,MEANGBH,all,13-24h Time-series
RFC,0.08358695652173914,MEANGBH,all,24h Mean
SVM,0.0,MEANGBH,all,24h Time-series
SVM,0.0,MEANGBH,all,0-12h Time-series
SVM,0.0,MEANGBH,all,6h-18h Time-series
SVM,0.0,MEANGBH,all,13-24h Time-series
SVM,0.0,MEANGBH,all,24h Mean
KNN,0.2853016688061617,MEANGBH,coincident,24h Time-series
KNN,0.306140350877193,MEANGBH,coincident,0-12h Time-series
KNN,0.32667950363714154,MEANGBH,coincident,6h-18h Time-series
KNN,0.2493795464270432,MEANGBH,coincident,13-24h Time-series
KNN,0.2301668806161746,MEANGBH,coincident,24h Mean
LR,0.11696619597774925,MEANGBH,coincident,24h Time-series
LR,0.13530166880616173,MEANGBH,coincident,0-12h Time-series
LR,0.0936670945656825,MEANGBH,coincident,6h-18h Time-series
LR,0.12796320068463843,MEANGBH,coincident,13-24h Time-series
LR,0.03123662815575524,MEANGBH,coincident,24h Mean
RFC,0.31889174154899447,MEANGBH,coincident,24h Time-series
RFC,0.31397090286692336,MEANGBH,coincident,0-12h Time-series
RFC,0.3164527171587506,MEANGBH,coincident,6h-18h Time-series
RFC,0.31816431322207955,MEANGBH,coincident,13-24h Time-series
RFC,0.17409071459135642,MEANGBH,coincident,24h Mean
SVM,0.23821138211382112,MEANGBH,coincident,24h Time-series
SVM,0.2266153187847668,MEANGBH,coincident,0-12h Time-series
SVM,0.20305947796320065,MEANGBH,coincident,6h-18h Time-series
SVM,0.20830124090714588,MEANGBH,coincident,13-24h Time-series
SVM,0.18581514762516044,MEANGBH,coincident,24h Mean
KNN,0.21978070175438597,MEANGBH,noncoincident,24h Time-series
KNN,0.21602130325814534,MEANGBH,noncoincident,0-12h Time-series
KNN,0.21847744360902252,MEANGBH,noncoincident,6h-18h Time-series
KNN,0.18683583959899747,MEANGBH,noncoincident,13-24h Time-series
KNN,0.03327694235588972,MEANGBH,noncoincident,24h Mean
LR,-0.014956140350877195,MEANGBH,noncoincident,24h Time-series
LR,-0.007926065162907267,MEANGBH,noncoincident,0-12h Time-series
LR,-0.008847117794486214,MEANGBH,noncoincident,6h-18h Time-series
LR,-0.006804511278195489,MEANGBH,noncoincident,13-24h Time-series
LR,0.0,MEANGBH,noncoincident,24h Mean
RFC,0.08709899749373434,MEANGBH,noncoincident,24h Time-series
RFC,0.0918734335839599,MEANGBH,noncoincident,0-12h Time-series
RFC,0.09624686716791978,MEANGBH,noncoincident,6h-18h Time-series
RFC,0.06451754385964913,MEANGBH,noncoincident,13-24h Time-series
RFC,0.05035714285714284,MEANGBH,noncoincident,24h Mean
SVM,0.0,MEANGBH,noncoincident,24h Time-series
SVM,0.0,MEANGBH,noncoincident,0-12h Time-series
SVM,0.0,MEANGBH,noncoincident,6h-18h Time-series
SVM,0.0,MEANGBH,noncoincident,13-24h Time-series
SVM,0.0,MEANGBH,noncoincident,24h Mean
KNN,0.39729166666666665,MEANGBT,all,24h Time-series
KNN,0.33216032608695656,MEANGBT,all,0-12h Time-series
KNN,0.34986865942028983,MEANGBT,all,6h-18h Time-series
KNN,0.34680706521739135,MEANGBT,all,13-24h Time-series
KNN,0.193455615942029,MEANGBT,all,24h Mean
LR,-0.01677536231884058,MEANGBT,all,24h Time-series
LR,-0.0053623188405797105,MEANGBT,all,0-12h Time-series
LR,-0.00832427536231884,MEANGBT,all,6h-18h Time-series
LR,-0.006462862318840581,MEANGBT,all,13-24h Time-series
LR,0.021295289855072463,MEANGBT,all,24h Mean
RFC,0.33313858695652177,MEANGBT,all,24h Time-series
RFC,0.2907065217391304,MEANGBT,all,0-12h Time-series
RFC,0.3075588768115942,MEANGBT,all,6h-18h Time-series
RFC,0.261177536231884,MEANGBT,all,13-24h Time-series
RFC,0.17704257246376814,MEANGBT,all,24h Mean
SVM,0.0,MEANGBT,all,24h Time-series
SVM,0.0,MEANGBT,all,0-12h Time-series
SVM,0.0,MEANGBT,all,6h-18h Time-series
SVM,0.0,MEANGBT,all,13-24h Time-series
SVM,0.0,MEANGBT,all,24h Mean
KNN,0.3420624732563115,MEANGBT,coincident,24h Time-series
KNN,0.30631151048352584,MEANGBT,coincident,0-12h Time-series
KNN,0.30459991442019685,MEANGBT,coincident,6h-18h Time-series
KNN,0.34441591784338904,MEANGBT,coincident,13-24h Time-series
KNN,0.22710740265297388,MEANGBT,coincident,24h Mean
LR,0.05793752674368847,MEANGBT,coincident,24h Time-series
LR,0.08401797175866492,MEANGBT,coincident,0-12h Time-series
LR,0.04574240479246897,MEANGBT,coincident,6h-18h Time-series
LR,0.09298245614035086,MEANGBT,coincident,13-24h Time-series
LR,0.10616174582798461,MEANGBT,coincident,24h Mean
RFC,0.35449293966623874,MEANGBT,coincident,24h Time-series
RFC,0.3308301240907146,MEANGBT,coincident,0-12h Time-series
RFC,0.38046640992725717,MEANGBT,coincident,6h-18h Time-series
RFC,0.3557766367137356,MEANGBT,coincident,13-24h Time-series
RFC,0.1373769790329482,MEANGBT,coincident,24h Mean
SVM,0.35085579803166456,MEANGBT,coincident,24h Time-series
SVM,0.30663243474540014,MEANGBT,coincident,0-12h Time-series
SVM,0.383076593923834,MEANGBT,coincident,6h-18h Time-series
SVM,0.34676936243046635,MEANGBT,coincident,13-24h Time-series
SVM,0.3574454428754814,MEANGBT,coincident,24h Mean
KNN,0.3467606516290727,MEANGBT,noncoincident,24h Time-series
KNN,0.24623433583959903,MEANGBT,noncoincident,0-12h Time-series
KNN,0.26998746867167916,MEANGBT,noncoincident,6h-18h Time-series
KNN,0.24901002506265663,MEANGBT,noncoincident,13-24h Time-series
KNN,0.1712531328320802,MEANGBT,noncoincident,24h Mean
LR,-0.013201754385964912,MEANGBT,noncoincident,24h Time-series
LR,-0.009661654135338345,MEANGBT,noncoincident,0-12h Time-series
LR,-0.004411027568922306,MEANGBT,noncoincident,6h-18h Time-series
LR,-0.006779448621553884,MEANGBT,noncoincident,13-24h Time-series
LR,0.009417293233082706,MEANGBT,noncoincident,24h Mean
RFC,0.23436090225563913,MEANGBT,noncoincident,24h Time-series
RFC,0.19518796992481205,MEANGBT,noncoincident,0-12h Time-series
RFC,0.21201127819548873,MEANGBT,noncoincident,6h-18h Time-series
RFC,0.15792606516290728,MEANGBT,noncoincident,13-24h Time-series
RFC,0.1980325814536341,MEANGBT,noncoincident,24h Mean
SVM,0.0,MEANGBT,noncoincident,24h Time-series
SVM,0.0,MEANGBT,noncoincident,0-12h Time-series
SVM,0.0,MEANGBT,noncoincident,6h-18h Time-series
SVM,0.0,MEANGBT,noncoincident,13-24h Time-series
SVM,0.0,MEANGBT,noncoincident,24h Mean
KNN,0.3038269927536231,MEANGBZ,all,24h Time-series
KNN,0.23200634057971017,MEANGBZ,all,0-12h Time-series
KNN,0.2793342391304348,MEANGBZ,all,6h-18h Time-series
KNN,0.2690489130434783,MEANGBZ,all,13-24h Time-series
KNN,0.14995018115942027,MEANGBZ,all,24h Mean
LR,-0.017291666666666664,MEANGBZ,all,24h Time-series
LR,-0.004705615942028985,MEANGBZ,all,0-12h Time-series
LR,-0.009651268115942031,MEANGBZ,all,6h-18h Time-series
LR,-0.0008876811594202901,MEANGBZ,all,13-24h Time-series
LR,-0.008437499999999997,MEANGBZ,all,24h Mean
RFC,0.19526721014492757,MEANGBZ,all,24h Time-series
RFC,0.17851902173913042,MEANGBZ,all,0-12h Time-series
RFC,0.17807518115942025,MEANGBZ,all,6h-18h Time-series
RFC,0.18322916666666664,MEANGBZ,all,13-24h Time-series
RFC,0.17005434782608697,MEANGBZ,all,24h Mean
SVM,0.0,MEANGBZ,all,24h Time-series
SVM,0.0,MEANGBZ,all,0-12h Time-series
SVM,0.0,MEANGBZ,all,6h-18h Time-series
SVM,0.0,MEANGBZ,all,13-24h Time-series
SVM,0.0,MEANGBZ,all,24h Mean
KNN,0.28806161745827985,MEANGBZ,coincident,24h Time-series
KNN,0.3318142918271288,MEANGBZ,coincident,0-12h Time-series
KNN,0.25579803166452714,MEANGBZ,coincident,6h-18h Time-series
KNN,0.2584510055626872,MEANGBZ,coincident,13-24h Time-series
KNN,0.18547282841249463,MEANGBZ,coincident,24h Mean
LR,0.06921266581086863,MEANGBZ,coincident,24h Time-series
LR,0.02120239623448866,MEANGBZ,coincident,0-12h Time-series
LR,0.10474967907573811,MEANGBZ,coincident,6h-18h Time-series
LR,0.09311082584510055,MEANGBZ,coincident,13-24h Time-series
LR,-0.13382541720154043,MEANGBZ,coincident,24h Mean
RFC,0.3645913564398801,MEANGBZ,coincident,24h Time-series
RFC,0.319191270860077,MEANGBZ,coincident,0-12h Time-series
RFC,0.3149978605049209,MEANGBZ,coincident,6h-18h Time-series
RFC,0.304813863928113,MEANGBZ,coincident,13-24h Time-series
RFC,0.16728712023962347,MEANGBZ,coincident,24h Mean
SVM,0.324946512623021,MEANGBZ,coincident,24h Time-series
SVM,0.35857937526743694,MEANGBZ,coincident,0-12h Time-series
SVM,0.32036799315361575,MEANGBZ,coincident,6h-18h Time-series
SVM,0.3152545999144202,MEANGBZ,coincident,13-24h Time-series
SVM,0.2811082584510055,MEANGBZ,coincident,24h Mean
KNN,0.2646679197994988,MEANGBZ,noncoincident,24h Time-series
KNN,0.16984962406015036,MEANGBZ,noncoincident,0-12h Time-series
KNN,0.2332080200501253,MEANGBZ,noncoincident,6h-18h Time-series
KNN,0.21098997493734334,MEANGBZ,noncoincident,13-24h Time-series
KNN,0.09914786967418546,MEANGBZ,noncoincident,24h Mean
LR,-0.005701754385964913,MEANGBZ,noncoincident,24h Time-series
LR,-0.0058521303258145365,MEANGBZ,noncoincident,0-12h Time-series
LR,-0.0031453634085213044,MEANGBZ,noncoincident,6h-18h Time-series
LR,0.0025438596491228066,MEANGBZ,noncoincident,13-24h Time-series
LR,-0.0036904761904761906,MEANGBZ,noncoincident,24h Mean
RFC,0.1462593984962406,MEANGBZ,noncoincident,24h Time-series
RFC,0.10318295739348371,MEANGBZ,noncoincident,0-12h Time-series
RFC,0.138577694235589,MEANGBZ,noncoincident,6h-18h Time-series
RFC,0.10448621553884713,MEANGBZ,noncoincident,13-24h Time-series
RFC,0.11307644110275691,MEANGBZ,noncoincident,24h Mean
SVM,0.0,MEANGBZ,noncoincident,24h Time-series
SVM,0.0,MEANGBZ,noncoincident,0-12h Time-series
SVM,0.0,MEANGBZ,noncoincident,6h-18h Time-series
SVM,0.0,MEANGBZ,noncoincident,13-24h Time-series
SVM,0.0,MEANGBZ,noncoincident,24h Mean
KNN,0.4244248188405797,MEANJZD,all,24h Time-series
KNN,0.3624003623188406,MEANJZD,all,0-12h Time-series
KNN,0.3824682971014493,MEANJZD,all,6h-18h Time-series
KNN,0.3885778985507247,MEANJZD,all,13-24h Time-series
KNN,0.08699275362318842,MEANJZD,all,24h Mean
LR,-0.033876811594202895,MEANJZD,all,24h Time-series
LR,-0.01674365942028986,MEANJZD,all,0-12h Time-series
LR,-0.014895833333333332,MEANJZD,all,6h-18h Time-series
LR,-0.009764492753623188,MEANJZD,all,13-24h Time-series
LR,-0.001354166666666667,MEANJZD,all,24h Mean
RFC,0.37012681159420296,MEANJZD,all,24h Time-series
RFC,0.3533016304347825,MEANJZD,all,0-12h Time-series
RFC,0.35792572463768113,MEANJZD,all,6h-18h Time-series
RFC,0.3558922101449275,MEANJZD,all,13-24h Time-series
RFC,0.1017889492753623,MEANJZD,all,24h Mean
SVM,0.0,MEANJZD,all,24h Time-series
SVM,0.0,MEANJZD,all,0-12h Time-series
SVM,0.0,MEANJZD,all,6h-18h Time-series
SVM,0.0,MEANJZD,all,13-24h Time-series
SVM,0.0,MEANJZD,all,24h Mean
KNN,0.20323063756953358,MEANJZD,coincident,24h Time-series
KNN,0.24418057338468116,MEANJZD,coincident,0-12h Time-series
KNN,0.20682498930252455,MEANJZD,coincident,6h-18h Time-series
KNN,0.24462986735130507,MEANJZD,coincident,13-24h Time-series
KNN,0.1709028669234061,MEANJZD,coincident,24h Mean
LR,0.10494223363286265,MEANJZD,coincident,24h Time-series
LR,0.08647839109970046,MEANJZD,coincident,0-12h Time-series
LR,0.08673513050919981,MEANJZD,coincident,6h-18h Time-series
LR,0.05188275566966194,MEANJZD,coincident,13-24h Time-series
LR,-0.08157894736842106,MEANJZD,coincident,24h Mean
RFC,0.48179289687633725,MEANJZD,coincident,24h Time-series
RFC,0.4342105263157895,MEANJZD,coincident,0-12h Time-series
RFC,0.46773641420624734,MEANJZD,coincident,6h-18h Time-series
RFC,0.4995721009841677,MEANJZD,coincident,13-24h Time-series
RFC,0.11698759092854087,MEANJZD,coincident,24h Mean
SVM,0.4950791613179289,MEANJZD,coincident,24h Time-series
SVM,0.4235130509199828,MEANJZD,coincident,0-12h Time-series
SVM,0.4825417201540436,MEANJZD,coincident,6h-18h Time-series
SVM,0.4986521181001284,MEANJZD,coincident,13-24h Time-series
SVM,0.12141634574240474,MEANJZD,coincident,24h Mean
KNN,0.38889097744360895,MEANJZD,noncoincident,24h Time-series
KNN,0.34164786967418537,MEANJZD,noncoincident,0-12h Time-series
KNN,0.37437969924812015,MEANJZD,noncoincident,6h-18h Time-series
KNN,0.3506704260651629,MEANJZD,noncoincident,13-24h Time-series
KNN,0.07226190476190478,MEANJZD,noncoincident,24h Mean
LR,-0.015018796992481206,MEANJZD,noncoincident,24h Time-series
LR,-0.009241854636591478,MEANJZD,noncoincident,0-12h Time-series
LR,-0.0073809523809523795,MEANJZD,noncoincident,6h-18h Time-series
LR,-0.0018295739348370933,MEANJZD,noncoincident,13-24h Time-series
LR,-0.00035714285714285714,MEANJZD,noncoincident,24h Mean
RFC,0.2941791979949875,MEANJZD,noncoincident,24h Time-series
RFC,0.2843796992481203,MEANJZD,noncoincident,0-12h Time-series
RFC,0.26955513784461155,MEANJZD,noncoincident,6h-18h Time-series
RFC,0.2451817042606516,MEANJZD,noncoincident,13-24h Time-series
RFC,0.07872807017543858,MEANJZD,noncoincident,24h Mean
SVM,0.0,MEANJZD,noncoincident,24h Time-series
SVM,0.0,MEANJZD,noncoincident,0-12h Time-series
SVM,0.0,MEANJZD,noncoincident,6h-18h Time-series
SVM,0.0,MEANJZD,noncoincident,13-24h Time-series
SVM,0.0,MEANJZD,noncoincident,24h Mean
KNN,0.20728260869565218,MEANJZH,all,24h Time-series
KNN,0.23365489130434786,MEANJZH,all,0-12h Time-series
KNN,0.26194746376811595,MEANJZH,all,6h-18h Time-series
KNN,0.22110960144927536,MEANJZH,all,13-24h Time-series
KNN,0.17177989130434784,MEANJZH,all,24h Mean
LR,0.0,MEANJZH,all,24h Time-series
LR,0.0,MEANJZH,all,0-12h Time-series
LR,0.0,MEANJZH,all,6h-18h Time-series
LR,0.0,MEANJZH,all,13-24h Time-series
LR,0.0,MEANJZH,all,24h Mean
RFC,0.20123641304347822,MEANJZH,all,24h Time-series
RFC,0.20118206521739132,MEANJZH,all,0-12h Time-series
RFC,0.20222373188405798,MEANJZH,all,6h-18h Time-series
RFC,0.19958333333333336,MEANJZH,all,13-24h Time-series
RFC,0.1441123188405797,MEANJZH,all,24h Mean
SVM,0.1493025362318841,MEANJZH,all,24h Time-series
SVM,0.12511322463768118,MEANJZH,all,0-12h Time-series
SVM,0.15564311594202898,MEANJZH,all,6h-18h Time-series
SVM,0.14726902173913045,MEANJZH,all,13-24h Time-series
SVM,0.12162590579710146,MEANJZH,all,24h Mean
