index,time_start,time_peak,time_end,nar,xray_class,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
0,2010-05-05 17:13:00,2010-05-05 17:19:00,2010-05-05 17:22:00,11069,M,8.173642857142857e+21,39.09839285714286,106.91964285714286,117.0675,60.24975,0.09842435714285713,13019464285714.285,-0.029897142857142855,824.7546428571428,338.7,12663214285714.285,7341.367857142856,1.1065214285714282e+23,32.15092857142857,19.633142857142854,4.1979428571428565,229.17285714285714,5825.175,14.520392857142857,123.17107142857142
1,2010-06-12 00:30:00,2010-06-12 00:57:00,2010-06-12 01:02:00,11081,M,2.428493333333333e+21,46.15473333333333,134.37333333333333,140.28866666666667,72.39930000000001,-0.2898267233333333,5286173333333.333,-0.012858726666666669,252.94499999999996,49.375826666666654,2740363333333.3335,4074.3233333333333,2.16585e+22,35.60766666666667,25.8308,3.26801,87.57820000000001,228.11858518518517,34.319518518518514,88.62759259259259
2,2010-06-13 05:30:00,2010-06-13 05:39:00,2010-06-13 05:44:00,11079,M,,,,,,,,,,,,,,,,,,,,
3,2010-08-07 17:55:00,2010-08-07 18:24:00,2010-08-07 18:47:00,11093,M,1.3834928571428568e+22,39.081178571428566,95.2279642857143,94.85442857142857,41.902571428571434,-0.0826027357142857,17840678571428.57,-0.005903271428571429,881.6467857142856,130.84571428571428,1301265000000.0,7590.635714285715,2.235146428571429e+23,33.81632142857143,23.566178571428573,3.725882142857143,501.7292857142857,678.505,18.974,198.155
4,2010-10-16 19:07:00,2010-10-16 19:12:00,2010-10-16 19:15:00,11112,M,1.2484333333333334e+22,37.736966666666675,126.41299999999998,127.22233333333332,60.916233333333324,0.40798833333333334,20610733333333.332,0.003449356666666667,1010.1163333333333,69.02369999999999,6671546666666.667,3600.473333333334,9.60036666666667e+22,29.778799999999997,16.211666666666666,3.914333333333334,695.8486666666665,1608.294,14.952266666666667,91.49526666666664
5,2010-11-04 23:30:00,2010-11-04 23:58:00,2010-11-05 00:12:00,11121,M,,,,,,,,,,,,,,,,,,,,
6,2010-11-05 12:43:00,2010-11-05 13:29:00,2010-11-05 14:06:00,11121,M,,,,,,,,,,,,,,,,,,,,
7,2010-11-06 15:27:00,2010-11-06 15:36:00,2010-11-06 15:44:00,11121,M,2.6397882352941178e+22,27.983529411764703,86.39652941176469,90.80105882352942,36.372823529411754,0.08725064705882353,26470470588235.293,0.000713310588235294,1318.4705882352941,28.038600000000002,2058814705882.353,2205.3235294117653,1.148376470588235e+23,22.80770588235294,7.323088235294118,4.066105882352941,548.3076470588234,12.412500000000001,94.69300000000001,324.0382352941176
8,2011-01-28 00:44:00,2011-01-28 01:03:00,2011-01-28 01:10:00,11149,M,,,,,,,,,,,,,,,,,,,,
9,2011-02-09 01:23:00,2011-02-09 01:31:00,2011-02-09 01:35:00,11153,M,,,,,,,,,,,,,,,,,,,,
10,2011-02-13 17:28:00,2011-02-13 17:38:00,2011-02-13 17:47:00,11158,M,1.2673035714285713e+22,59.360892857142865,118.23107142857143,125.29785714285713,86.60464285714285,0.15008725000000003,35017535714285.715,0.028593249999999997,1909.2821428571426,641.617142857143,23046750000000.0,9977.642857142857,2.991789285714286e+23,48.51324999999999,49.30039285714286,4.6826928571428565,573.9364285714286,32066.5,9.673892857142857,143.68571428571428
11,2011-02-14 17:20:00,2011-02-14 17:26:00,2011-02-14 17:32:00,11158,M,2.317260714285714e+22,60.26421428571428,100.49457142857145,110.62107142857144,73.75839285714287,0.11231907142857143,50316214285714.29,0.02235775,2931.9035714285715,819.7592857142857,16737642857142.857,15559.035714285714,7.588214285714287e+23,51.26653571428572,57.13182142857143,4.85455357142857,996.5474999999999,90660.71428571429,8.053110714285713,172.33142857142857
12,2011-02-15 01:44:00,2011-02-15 01:56:00,2011-02-15 02:06:00,11158,X,2.3997100000000002e+22,60.61413333333333,93.72499999999998,101.95133333333332,69.25916666666667,0.04673898,51899233333333.336,0.014619333333333335,2917.226666666667,579.1176666666667,10305166666666.666,15376.966666666667,8.105046666666666e+23,52.38866666666666,59.3986,4.86163,1075.49,84791.4,8.156963333333334,180.62766666666667
13,2011-02-16 07:35:00,2011-02-16 07:44:00,2011-02-16 07:55:00,11161,M,1.6385692307692307e+22,42.002038461538454,107.50653846153844,114.86961538461539,59.47607692307692,-0.07792839461538462,25242346153846.152,-0.012678776923076923,1433.323076923077,290.54,5735634615384.615,7207.457692307692,2.1950615384615384e+23,35.52780769230769,24.743730769230773,4.480726923076923,570.9980769230768,6318.696153846153,12.093653846153845,146.47384615384615
14,2011-02-16 14:19:00,2011-02-16 14:25:00,2011-02-16 14:29:00,11158,M,2.7736633333333335e+22,55.991533333333344,98.69526666666664,110.78833333333336,68.86933333333334,0.28978766666666667,55675866666666.664,0.024565433333333338,3188.3300000000004,1028.4103333333335,33573466666666.668,14425.3,8.020476666666667e+23,48.878233333333334,53.5838,4.7994933333333325,1085.2733333333333,69870.13333333333,8.966296666666667,188.5036666666667
15,2011-02-18 09:55:00,2011-02-18 10:11:00,2011-02-18 10:15:00,11158,M,3.5327192307692305e+22,46.92550000000001,95.99511538461539,106.04384615384615,59.71484615384615,0.03455053269230769,53658923076923.08,0.015367615384615384,3228.6153846153848,754.6830769230769,26798807692307.69,11269.923076923076,7.356211538461538e+23,40.57123076923077,36.570076923076925,4.8119000000000005,1105.6576923076923,34902.346153846156,11.203884615384617,211.91384615384615
16,2011-02-18 10:23:00,2011-02-18 10:26:00,2011-02-18 10:37:00,11162,M,1.5264423076923078e+22,51.27734615384615,114.36423076923077,115.75961538461539,67.42838461538462,0.2388325,28212961538461.54,-0.005415534615384614,1342.2000000000003,130.815,3220531153846.154,8774.273076923077,2.8488076923076924e+23,41.725461538461545,39.93776923076923,3.8260884615384616,764.4203846153848,4764.065384615385,17.995692307692305,230.58999999999997
17,2011-02-18 12:59:00,2011-02-18 13:03:00,2011-02-18 13:06:00,11158,M,3.594057142857143e+22,46.22717857142857,93.83771428571427,104.04035714285713,57.92832142857144,0.06990474464285713,52868214285714.29,0.013903857142857145,3195.307142857143,702.5614285714288,23044750000000.0,10956.142857142857,7.353942857142857e+23,39.89037037037038,35.214214285714284,4.726021428571428,1085.35,30591.0,12.023964285714287,215.8114285714286
