,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,expected_timepoint,observed_timepoint,time_difference
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,0.023413,46.92,26.699,44.044,127.58,125.93,-0.010237,-1.7657e-05,1623.8,22.603,0.0,7257900000.0,2.1116,2.8596e+21,45.216,1056000000000.0,7.9161e+20,0.0,0.0,0.0,2010-05-03 09:48:00,2010-05-03 09:36:00,0 days 00:12:00
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,2.6548,20.411,29.419,65.661,163.97,159.92,0.39198,-0.0077626,2144.8,23.139,2.444,71743000000.0,5.2632,9.7417e+20,22.428,465300000000.0,2.1534e+20,0.0,0.0,0.0,2010-05-06 15:48:00,2010-05-06 15:36:00,0 days 00:12:00
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,0.48074,17.059,27.29,45.525,120.41,119.71,-0.44663,-0.00066862,1585.8,21.875,0.0,172060000000.0,2.2253,1.5143e+21,24.785,520600000000.0,4.7357e+20,0.0,0.0,0.0,2010-05-08 21:48:00,2010-05-08 21:36:00,0 days 00:12:00
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,3.6364,24.602,26.883,36.203,76.525,75.734,0.082877,-0.0012701,2141.4,19.72,2.7546,345310000000.0,0.90814,8.1422e+21,78.727,1414200000000.0,1.9722e+21,0.0,0.0,0.0,2010-05-30 18:00:00,2010-05-30 17:48:00,0 days 00:12:00
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,10.883,36.15,37.706,68.333,138.34,134.69,1.0277,-0.023971,1828.5,29.515,2.5722,909310000000.0,15.639,1.1025e+21,22.848,571870000000.0,2.3646e+20,0.0,0.0,0.0,2010-06-18 12:48:00,2010-06-18 12:36:00,0 days 00:12:00
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,2.4778,41.195,28.167,48.939,123.19,123.73,0.31192,0.0045885,1556.0,20.732,2.1332,191060000000.0,1.1111,1.1159e+21,21.455,512670000000.0,3.1769e+20,0.0,0.0,0.0,2010-06-28 18:00:00,2010-06-28 17:48:00,0 days 00:12:00
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,8.311,49.558,30.204,58.842,140.46,138.76,-0.27071,0.0075417,1826.9,22.562,0.0,676640000000.0,1.6334,2.6737e+21,47.876,1110500000000.0,6.6416e+20,0.0,0.0,0.0,2010-07-13 15:36:00,2010-07-13 15:24:00,0 days 00:12:00
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,4.1026,45.697,30.628,53.28,125.93,125.08,0.65532,0.0043276,1769.4,24.57,2.4255,398840000000.0,5.1688,2.2277e+21,41.352,1014900000000.0,5.3289e+20,0.0,0.0,0.0,2010-07-27 15:36:00,2010-07-27 15:24:00,0 days 00:12:00
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,10.795,119.21,31.211,53.701,127.45,127.43,1.0647,0.0051233,1426.7,23.329,0.0,1203600000000.0,5.1732,3.9921e+21,86.089,2256200000000.0,1.0925e+21,0.0,0.0,0.0,2010-08-30 05:24:00,2010-08-30 05:12:00,0 days 00:12:00
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,0.13172,25.288,23.087,36.453,108.09,108.03,-0.54212,6.0475e-05,1203.5,18.016,0.0,617130000000.0,0.091827,3.4812e+21,69.719,1351900000000.0,1.4507e+21,0.0,0.0,0.0,2010-10-15 19:36:00,2010-10-15 19:24:00,0 days 00:12:00
