,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,expected_timepoint,observed_timepoint,time_difference
0,2016-04-04 19:25:00,2016-04-04 19:39:00.0,2016-04-04 19:49:00.0,12528.0,B,4.1,True,False,2.2795,179.77,52.049,73.301,118.6,118.57,0.1224,0.00059471,5445.2,37.686,3.2448,350180000000.0,34.203,2.7718e+22,198.33,4150900000000.0,2.1656e+21,101.83,186.43,22.868,2016-04-04 19:24:00,2016-04-04 19:24:00,0 days 00:00:00
1,2017-12-23 20:33:00,2017-12-23 20:36:00.0,2017-12-23 20:43:00.0,12692.0,B,1.0,False,False,23.63,467.26,50.281,71.304,120.77,121.38,0.045011,0.0016832,5556.8,38.429,3.6898,1060300000000.0,32.744,1.036e+23,781.16,15822000000000.0,8.4918e+21,224.38,2439.7,28.823,2017-12-23 20:24:00,2017-12-23 20:24:00,0 days 00:00:00
10,2017-12-25 07:11:00,2017-12-25 07:16:00.0,2017-12-25 07:28:00.0,12692.0,B,1.6,False,False,66.775,438.37,48.825,64.136,111.98,114.11,0.46256,0.0049944,5567.1,39.15,2.5952,3148400000000.0,32.63,9.8857e+22,650.28,13365000000000.0,7.9291e+21,122.01,2449.4,14.923,2017-12-25 07:00:00,2017-12-25 07:00:00,0 days 00:00:00
12,2020-01-25 07:11:00,2020-01-25 07:14:00.0,2020-01-25 07:18:00.0,12757.0,B,1.1,False,False,27.57,37.873,45.792,77.548,165.36,164.35,2.5549,-0.027487,4773.6,39.026,2.8173,1592800000000.0,33.3,6.3586e+21,79.093,1618700000000.0,5.8252e+20,0.0,0.0,0.0,2020-01-25 07:00:00,2020-01-25 07:00:00,0 days 00:00:00
13,2011-08-11 22:54:00,2011-08-11 23:09:00.0,2011-08-11 23:24:00.0,11266.0,B,6.8,False,False,16.769,165.8,24.961,34.327,101.85,101.66,-0.15989,-0.0020718,1575.2,21.758,0.0,698960000000.0,1.5196,1.6932e+22,243.18,5586000000000.0,5.1058e+21,0.0,0.0,0.0,2011-08-11 22:48:00,2011-08-11 22:48:00,0 days 00:00:00
14,2016-01-08 11:23:00,2016-01-08 11:31:00.0,2016-01-08 11:41:00.0,12482.0,B,8.6,False,False,29.295,94.374,51.947,91.01,151.89,154.39,-1.0613,0.027847,3258.8,34.71,3.15,1080800000000.0,26.616,4.5529e+21,80.354,1469100000000.0,5.6664e+20,0.0,0.0,0.0,2016-01-08 11:12:00,2016-01-08 11:12:00,0 days 00:00:00
19,2018-04-14 00:09:00,2018-04-14 00:12:00.0,2018-04-14 00:15:00.0,12704.0,B,1.0,False,False,20.001,125.4,29.944,49.36,128.51,127.02,0.074747,0.0042204,2038.4,24.167,0.0,1263200000000.0,4.2203,1.2829e+22,185.79,3947200000000.0,3.0208e+21,0.0,0.0,0.0,2018-04-14 00:00:00,2018-04-14 00:00:00,0 days 00:00:00
20,2013-08-08 17:56:00,2013-08-08 19:24:00.0,2013-08-08 19:32:00.0,11810.0,B,4.1,False,False,11.806,191.41,29.701,54.38,130.94,131.36,0.0015481,0.0019879,2452.0,23.687,0.0,1150200000000.0,4.0411,1.934e+22,239.01,4918500000000.0,4.1083e+21,22.361,0.0,5.8984,2013-08-08 17:48:00,2013-08-08 17:48:00,0 days 00:00:00
21,2017-04-10 21:17:00,2017-04-10 21:22:00.0,2017-04-10 21:26:00.0,12650.0,B,1.6,True,False,63.744,199.77,27.674,34.629,83.615,84.538,-0.23973,0.0037156,2177.0,22.665,3.3759,3590000000000.0,5.0533,4.9603e+22,528.86,10595000000000.0,1.1268e+22,0.0,0.0,0.0,2017-04-10 21:12:00,2017-04-10 21:12:00,0 days 00:00:00
22,2016-03-26 23:12:00,2016-03-26 23:17:00.0,2016-03-26 23:27:00.0,12526.0,B,1.9,True,False,14.452,531.68,45.116,40.101,80.936,84.841,-0.0056823,-0.00061319,12159.0,38.93,4.1488,374600000000.0,37.785,3.806e+23,823.31,17359000000000.0,1.6217e+22,55.646,0.0,4.1849,2016-03-26 23:12:00,2016-03-26 23:12:00,0 days 00:00:00
