,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,expected_timepoint,observed_timepoint,time_difference
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,1.3686,46.079,27.289,44.067,126.06,125.07,0.27667,-0.0010601,1630.2,22.728,0.0,190990000000.0,3.0209,2.7949e+21,44.132,1037900000000.0,7.7207e+20,0.0,0.0,0.0,2010-05-03 08:48:00,2010-05-03 08:48:00,0 days 00:00:00
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,3.1136,20.273,29.342,67.011,167.56,162.68,0.23009,-0.008896,2155.8,22.162,2.2794,97501000000.0,3.4286,1.002e+21,21.393,439440000000.0,2.2765e+20,0.0,0.0,0.0,2010-05-06 14:48:00,2010-05-06 14:48:00,0 days 00:00:00
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,1.4384,16.608,28.411,46.666,122.29,122.01,0.15015,0.0020259,1860.0,24.138,0.0,154960000000.0,5.493,1.7538e+21,27.167,567480000000.0,4.6677e+20,0.0,0.0,0.0,2010-05-08 20:48:00,2010-05-08 20:48:00,0 days 00:00:00
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,0.98037,27.611,28.187,37.593,79.557,78.599,0.10378,-0.00033042,2249.6,20.422,2.8522,166380000000.0,1.4156,8.8641e+21,83.051,1499500000000.0,2.0498e+21,0.0,0.0,0.0,2010-05-30 17:00:00,2010-05-30 17:00:00,0 days 00:00:00
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,8.5234,38.716,33.698,69.853,148.32,145.1,0.59835,-0.020738,1939.9,24.196,2.385,729250000000.0,8.7591,1.0589e+21,20.362,468210000000.0,2.3883e+20,0.0,0.0,0.0,2010-06-18 11:48:00,2010-06-18 11:48:00,0 days 00:00:00
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,0.19683,45.826,29.438,48.765,126.69,127.7,-0.57975,0.00031747,1566.0,21.929,0.0,195330000000.0,3.0645,1.2894e+21,24.257,597820000000.0,3.547e+20,0.0,0.0,0.0,2010-06-28 17:00:00,2010-06-28 17:00:00,0 days 00:00:00
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,3.0325,46.695,30.761,56.589,137.66,137.08,-0.23859,0.0026789,1798.1,24.113,0.0,244820000000.0,5.5654,2.7032e+21,46.862,1156900000000.0,6.5917e+20,0.0,0.0,0.0,2010-07-13 14:36:00,2010-07-13 14:36:00,0 days 00:00:00
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,5.4691,50.916,30.453,51.1,123.31,122.96,0.99116,0.0053201,1740.1,24.224,0.0,552620000000.0,4.3774,2.3756e+21,43.263,1056100000000.0,5.7694e+20,0.0,0.0,0.0,2010-07-27 14:36:00,2010-07-27 14:36:00,0 days 00:00:00
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,9.2079,122.95,30.452,55.421,133.14,131.6,0.94772,0.0047439,1510.3,22.154,0.0,986880000000.0,4.0701,3.8931e+21,79.041,1897900000000.0,1.0774e+21,0.0,0.0,0.0,2010-08-30 04:24:00,2010-08-30 04:24:00,0 days 00:00:00
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,2.8673,26.299,23.479,36.44,106.14,106.11,-0.58904,0.001237,1186.5,18.43,0.0,713640000000.0,0.73339,3.6526e+21,71.173,1403100000000.0,1.5074e+21,0.0,0.0,0.0,2010-10-15 18:36:00,2010-10-15 18:36:00,0 days 00:00:00
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,3.9728,14.804,30.721,78.488,164.74,162.21,-0.20858,-0.014935,2507.6,22.004,0.0,257490000000.0,1.8797,8.8583e+20,14.645,290080000000.0,1.9143e+20,0.0,0.0,0.0,2010-10-18 20:48:00,2010-10-18 20:48:00,0 days 00:00:00
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,0.14831,88.314,30.802,56.605,137.77,138.49,1.2681,-0.00012058,1953.5,23.397,0.0,812610000000.0,5.122,3.1911e+21,69.19,1485300000000.0,7.5894e+20,0.0,0.0,0.0,2010-10-23 05:00:00,2010-10-23 05:00:00,0 days 00:00:00
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,9.9791,92.935,38.126,77.25,156.65,152.64,0.3985,-0.004019,2993.6,26.49,2.5812,510640000000.0,8.2561,9.8716e+21,123.3,2417400000000.0,1.6238e+21,0.0,0.0,0.0,2010-11-08 19:36:00,2010-11-08 19:36:00,0 days 00:00:00
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,14.645,57.586,30.857,48.466,103.57,106.21,-0.5483,0.0042973,3794.1,22.529,3.0405,950800000000.0,4.9589,1.7172e+22,142.87,2334200000000.0,2.7864e+21,119.04,80.496,36.59,2010-12-26 11:48:00,2010-12-26 11:48:00,0 days 00:00:00
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,16.361,83.036,32.151,62.548,141.13,142.26,1.2314,-0.013334,1709.6,23.969,2.1957,941280000000.0,6.9275,2.7859e+21,65.331,1518100000000.0,7.03e+20,0.0,0.0,0.0,2010-12-27 20:12:00,2010-12-27 20:12:00,0 days 00:00:00
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,4.734,131.93,28.521,57.757,142.77,143.87,0.93231,-0.0029495,1723.9,21.409,0.0,760920000000.0,2.5545,3.6745e+21,82.694,1786300000000.0,1.0125e+21,0.0,0.0,0.0,2011-01-09 19:24:00,2011-01-09 19:24:00,0 days 00:00:00
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,2.2172,15.208,26.519,54.171,145.79,145.24,-0.56263,-0.0045066,2133.9,21.736,1.5264,140840000000.0,3.6585,1.3943e+21,23.509,442360000000.0,3.6979e+20,0.0,0.0,0.0,2011-01-10 11:48:00,2011-01-10 11:48:00,0 days 00:00:00
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,13.417,58.852,29.121,48.425,119.49,118.78,0.17645,-0.004402,2537.8,22.694,3.0332,273950000000.0,5.479,1.0273e+22,123.85,2309900000000.0,2.1531e+21,0.0,0.0,0.0,2011-01-19 05:36:00,2011-01-19 05:36:00,0 days 00:00:00
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,8.4269,24.408,29.123,48.856,124.02,124.65,-0.39648,0.0053133,2127.5,22.486,0.0,347510000000.0,3.9723,4.4812e+21,71.561,1371700000000.0,1.1484e+21,0.0,0.0,0.0,2011-01-28 21:36:00,2011-01-28 21:36:00,0 days 00:00:00
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,4.7525,21.217,25.84,47.46,124.65,123.91,-0.53587,0.0035204,1937.9,19.687,0.0,370520000000.0,0.59259,3.4744e+21,59.675,1050200000000.0,1.0049e+21,0.0,0.0,0.0,2011-02-09 10:48:00,2011-02-09 10:48:00,0 days 00:00:00
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,2.1547,17.982,32.341,59.221,134.08,131.09,0.5161,-0.0072307,1736.8,23.797,0.0,119190000000.0,7.3826,6.8736e+20,14.028,331490000000.0,1.6629e+20,0.0,0.0,0.0,2011-02-10 04:48:00,2011-02-10 04:48:00,0 days 00:00:00
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,0.74114,148.52,33.619,74.914,154.09,153.65,0.84765,0.00025969,2489.6,24.49,0.0,1252900000000.0,7.4282,9.4362e+21,158.94,3150600000000.0,1.9263e+21,157.15,26.925,67.261,2011-03-07 02:00:00,2011-03-07 02:00:00,0 days 00:00:00
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,5.229,28.955,44.951,28.772,71.199,93.052,-0.15523,0.0024665,6579.4,37.925,2.9289,170300000000.0,34.009,1.8524e+22,95.805,1278800000000.0,1.5237e+21,0.0,0.0,0.0,2011-03-05 12:48:00,2011-03-05 12:48:00,0 days 00:00:00
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,37.324,66.183,39.245,44.037,79.927,84.459,-0.12686,0.0068146,4402.2,27.063,3.2733,952490000000.0,13.383,3.202e+22,218.93,3367200000000.0,4.112e+21,0.0,0.0,0.0,2011-03-20 12:36:00,2011-03-20 12:36:00,0 days 00:00:00
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,27.971,279.0,33.304,63.971,144.64,144.89,0.53005,-0.0040304,2964.2,27.181,2.6283,1925500000000.0,10.13,2.732e+22,401.31,8174600000000.0,4.7023e+21,110.21,50.399,42.276,2011-03-27 00:00:00,2011-03-27 00:00:00,0 days 00:00:00
1363,2011-03-24 21:24:00,not applicable,not applicable,11179.0,N,0.0,False,False,22.078,104.44,37.863,78.139,149.82,150.31,0.13384,0.0074613,4110.3,29.193,2.9632,813890000000.0,13.315,1.6152e+22,190.31,3648900000000.0,2.1944e+21,62.169,141.47,19.314,2011-03-24 20:24:00,2011-03-24 20:24:00,0 days 00:00:00
1364,2011-04-11 21:24:00,not applicable,not applicable,11187.0,N,0.0,False,False,14.156,133.14,34.258,63.807,138.61,136.8,0.8413,0.0066398,2059.9,25.078,2.5326,947100000000.0,6.4259,5.8325e+21,99.553,2088300000000.0,1.2934e+21,0.0,0.0,0.0,2011-04-11 20:24:00,2011-04-11 20:24:00,0 days 00:00:00
1365,2011-04-09 03:24:00,not applicable,not applicable,11188.0,N,0.0,False,False,7.5206,73.933,33.552,78.559,169.08,169.02,0.82948,0.006406,2344.9,23.054,0.0,513790000000.0,6.3884,3.6559e+21,79.593,1468900000000.0,7.5912e+20,9.8995,0.0,5.5075,2011-04-09 02:24:00,2011-04-09 02:24:00,0 days 00:00:00
1366,2011-04-10 23:12:00,not applicable,not applicable,11189.0,N,0.0,False,False,77.782,1271.2,41.183,65.985,130.41,131.67,0.21093,-0.0023251,4165.7,32.764,3.7282,3724800000000.0,20.344,1.8508e+23,1756.2,36705000000000.0,2.1587e+22,435.86,4289.9,42.546,2011-04-10 22:12:00,2011-04-10 22:12:00,0 days 00:00:00
1367,2011-04-16 04:48:00,not applicable,not applicable,11192.0,N,0.0,False,False,441.48,1602.4,41.817,62.618,118.06,127.41,0.14277,-0.0091788,9679.7,35.368,4.7027,10232000000000.0,26.564,6.1831e+23,3274.0,55609000000000.0,3.3819e+22,99.454,44787.0,5.4859,2011-04-16 03:48:00,2011-04-16 03:48:00,0 days 00:00:00
1368,2011-04-15 10:48:00,not applicable,not applicable,11194.0,N,0.0,False,False,36.006,69.621,34.068,57.345,114.19,117.78,0.15275,0.011763,3882.2,26.73,3.3078,2336400000000.0,9.373,1.5787e+22,145.9,2695900000000.0,2.3569e+21,52.267,521.73,13.004,2011-04-15 09:48:00,2011-04-15 09:48:00,0 days 00:00:00
1369,2011-04-25 14:12:00,not applicable,not applicable,11197.0,N,0.0,False,False,424.46,2309.6,44.994,57.105,106.99,107.9,0.53504,0.008903,7050.5,36.625,4.2664,18561000000000.0,30.059,4.4644e+23,2229.5,48848000000000.0,2.7161e+22,269.21,12322.0,18.162,2011-04-25 13:12:00,2011-04-25 13:12:00,0 days 00:00:00
1370,2011-04-23 14:12:00,not applicable,not applicable,11198.0,N,0.0,False,False,7.8705,30.93,23.247,31.967,98.973,99.814,-0.10458,0.0028362,1086.4,18.381,0.0,320010000000.0,0.97297,4.0039e+21,72.461,1560500000000.0,1.8105e+21,0.0,0.0,0.0,2011-04-23 13:12:00,2011-04-23 13:12:00,0 days 00:00:00
1371,2011-05-05 09:12:00,not applicable,not applicable,11205.0,N,0.0,False,False,194.64,1174.5,47.136,62.927,111.65,109.78,0.20157,-0.0070641,7712.4,38.065,3.4689,7751700000000.0,33.332,2.8221e+23,1267.4,27975000000000.0,1.6897e+22,429.31,3408.1,34.351,2011-05-05 08:12:00,2011-05-05 08:12:00,0 days 00:00:00
1372,2011-05-08 21:12:00,not applicable,not applicable,11207.0,N,0.0,False,False,2.4726,244.55,29.13,53.491,132.65,130.59,0.71205,0.0005574,1778.7,22.266,0.0,1692000000000.0,2.8404,1.0479e+22,185.85,4127200000000.0,2.7109e+21,0.0,0.0,0.0,2011-05-08 20:12:00,2011-05-08 20:12:00,0 days 00:00:00
1373,2011-05-10 12:48:00,not applicable,not applicable,11209.0,N,0.0,False,False,5.4809,71.587,28.768,46.91,119.07,116.94,0.43842,-0.0023574,1871.9,22.9,0.0,546650000000.0,2.0645,5.7798e+21,84.331,1844500000000.0,1.4495e+21,0.0,0.0,0.0,2011-05-10 11:48:00,2011-05-10 11:48:00,0 days 00:00:00
1374,2011-05-11 05:12:00,not applicable,not applicable,11211.0,N,0.0,False,False,2.0936,26.282,28.039,48.952,135.11,136.17,0.090083,0.0028292,1839.5,22.367,0.0,155040000000.0,2.8378,1.8078e+21,31.139,656580000000.0,4.9096e+20,0.0,0.0,0.0,2011-05-11 04:12:00,2011-05-11 04:12:00,0 days 00:00:00
1375,2011-05-14 17:12:00,not applicable,not applicable,11212.0,N,0.0,False,False,0.86946,32.724,29.37,56.404,127.54,126.63,0.18547,-0.0028695,1424.0,20.628,0.0,30181000000.0,0.0,5.7301e+20,12.441,289710000000.0,1.8496e+20,0.0,0.0,0.0,2011-05-14 16:12:00,2011-05-14 16:12:00,0 days 00:00:00
1376,2011-05-16 11:12:00,not applicable,not applicable,11215.0,N,0.0,False,False,3.5764,10.181,22.029,34.41,121.71,122.14,-1.1886,-0.008415,1438.1,19.628,0.0,271660000000.0,0.70588,8.117e+20,15.795,334910000000.0,2.7986e+20,0.0,0.0,0.0,2011-05-16 10:12:00,2011-05-16 10:12:00,0 days 00:00:00
1377,2011-05-26 22:12:00,not applicable,not applicable,11219.0,N,0.0,False,False,15.33,105.9,59.746,67.61,104.66,109.42,0.24981,-0.0047699,3332.2,46.947,2.5028,433330000000.0,45.831,1.4223e+22,140.45,3673300000000.0,1.2836e+21,12.083,0.0,5.1196,2011-05-26 21:12:00,2011-05-26 21:12:00,0 days 00:00:00
1378,2011-05-23 06:00:00,not applicable,not applicable,11221.0,N,0.0,False,False,2.0937,16.254,24.57,42.774,118.76,116.5,-0.023394,-0.0017147,1988.0,18.898,0.0,70720000000.0,0.2457,3.2237e+21,57.875,905330000000.0,9.4711e+20,0.0,0.0,0.0,2011-05-23 05:00:00,2011-05-23 05:00:00,0 days 00:00:00
1379,2011-05-29 12:00:00,not applicable,not applicable,11222.0,N,0.0,False,False,56.637,36.92,32.519,49.07,102.26,105.63,-0.75723,0.014944,2514.2,24.999,2.6664,2323900000000.0,11.055,1.2655e+22,184.2,3278500000000.0,2.7486e+21,0.0,0.0,0.0,2011-05-29 11:00:00,2011-05-29 11:00:00,0 days 00:00:00
1380,2011-05-31 09:00:00,not applicable,not applicable,11225.0,N,0.0,False,False,23.695,102.51,51.594,68.151,110.77,105.98,0.17755,-0.0090613,8881.7,39.215,0.0,282190000000.0,38.929,3.0845e+22,106.38,2212200000000.0,1.7657e+21,0.0,0.0,0.0,2011-05-31 08:00:00,2011-05-31 08:00:00,0 days 00:00:00
1381,2011-06-03 18:00:00,not applicable,not applicable,11230.0,N,0.0,False,False,32.45,729.32,43.695,64.79,119.14,118.45,0.36129,-0.0022405,6075.3,34.116,3.1139,2831100000000.0,25.699,1.1685e+23,689.02,14727000000000.0,9.1801e+21,332.46,291.32,44.544,2011-06-03 17:00:00,2011-06-03 17:00:00,0 days 00:00:00
1382,2011-06-05 06:00:00,not applicable,not applicable,11231.0,N,0.0,False,False,1.2368,43.472,31.925,53.928,125.61,128.98,1.9905,0.0020753,1485.7,22.656,2.5069,642580000000.0,4.698,1.1759e+21,26.963,644890000000.0,3.3923e+20,0.0,0.0,0.0,2011-06-05 05:00:00,2011-06-05 05:00:00,0 days 00:00:00
1383,2011-06-06 16:00:00,not applicable,not applicable,11233.0,N,0.0,False,False,400.61,874.59,32.095,48.321,114.48,116.11,-0.17617,0.011756,3622.4,26.801,4.0643,21729000000000.0,10.253,1.6394e+23,1501.6,29716000000000.0,2.3125e+22,538.49,1129.1,69.298,2011-06-06 15:00:00,2011-06-06 15:00:00,0 days 00:00:00
1384,2011-06-20 21:24:00,not applicable,not applicable,11238.0,N,0.0,False,False,3.2979,25.492,33.556,46.711,112.59,119.73,0.34557,-0.012445,1198.0,26.617,2.7115,377320000000.0,11.321,4.2163e+20,9.0047,248380000000.0,1.2787e+20,0.0,0.0,0.0,2011-06-20 20:24:00,2011-06-20 20:24:00,0 days 00:00:00
1385,2011-07-05 17:00:00,not applicable,not applicable,11246.0,N,0.0,False,False,1.1508,107.91,32.878,77.066,150.76,147.62,1.0679,0.0018038,1873.7,20.056,0.0,370390000000.0,0.47022,1.5875e+21,34.566,721610000000.0,4.0343e+20,0.0,0.0,0.0,2011-07-05 16:00:00,2011-07-05 16:00:00,0 days 00:00:00
1386,2011-07-12 04:12:00,not applicable,not applicable,11248.0,N,0.0,False,False,1.6672,38.428,29.538,53.578,127.0,126.31,-0.075,0.0021937,1733.2,22.015,0.0,30991000000.0,3.0263,1.7494e+21,32.25,692140000000.0,4.887e+20,0.0,0.0,0.0,2011-07-12 03:12:00,2011-07-12 03:12:00,0 days 00:00:00
1387,2011-07-15 15:48:00,not applicable,not applicable,11250.0,N,0.0,False,False,82.648,270.27,53.453,57.049,96.055,97.159,0.62465,0.0088101,11624.0,44.497,3.7164,3413200000000.0,47.287,1.4482e+23,386.2,8267300000000.0,5.9013e+21,0.0,0.0,0.0,2011-07-15 14:48:00,2011-07-15 14:48:00,0 days 00:00:00
1388,2011-07-16 11:36:00,not applicable,not applicable,11251.0,N,0.0,False,False,39.706,1068.7,37.07,48.19,108.19,107.39,0.48393,-0.001444,4711.8,30.887,2.8289,7233000000000.0,18.169,1.7206e+23,1081.0,25209000000000.0,1.5739e+22,927.55,98.838,104.88,2011-07-16 10:36:00,2011-07-16 10:36:00,0 days 00:00:00
1389,2011-07-16 11:36:00,not applicable,not applicable,11252.0,N,0.0,False,False,39.706,1068.7,37.07,48.19,108.19,107.39,0.48393,-0.001444,4711.8,30.887,2.8289,7233000000000.0,18.169,1.7206e+23,1081.0,25209000000000.0,1.5739e+22,927.55,98.838,104.88,2011-07-16 10:36:00,2011-07-16 10:36:00,0 days 00:00:00
1392,2011-07-17 18:48:00,not applicable,not applicable,11258.0,N,0.0,False,False,13.085,190.79,30.287,54.72,134.76,135.87,0.30938,-0.0046517,1847.9,23.062,1.6127,564800000000.0,4.6214,6.9032e+21,137.0,2953600000000.0,1.7411e+21,0.0,0.0,0.0,2011-07-17 17:48:00,2011-07-17 17:48:00,0 days 00:00:00
1394,2011-08-09 08:12:00,not applicable,not applicable,11268.0,N,0.0,False,False,33.018,225.08,33.976,63.754,136.32,138.88,1.5165,-0.014488,1873.2,23.554,0.0,1869800000000.0,7.2839,5.6694e+21,128.04,2671100000000.0,1.4e+21,0.0,0.0,0.0,2011-08-09 07:12:00,2011-08-09 07:12:00,0 days 00:00:00
1395,2011-08-15 07:00:00,not applicable,not applicable,11270.0,N,0.0,False,False,0.16287,74.173,31.315,54.164,128.59,129.47,0.66091,-0.00012145,1478.3,23.709,0.0,478500000000.0,5.4437,2.6328e+21,65.288,1605800000000.0,7.347e+20,0.0,0.0,0.0,2011-08-15 06:00:00,2011-08-15 06:00:00,0 days 00:00:00
1396,2011-08-19 01:48:00,not applicable,not applicable,11273.0,N,0.0,False,False,4.2144,126.74,34.993,67.235,149.05,148.31,0.013528,-0.0015331,2484.8,25.511,2.3845,452930000000.0,8.9123,9.0714e+21,145.57,2924500000000.0,1.7922e+21,0.0,0.0,0.0,2011-08-19 00:48:00,2011-08-19 00:48:00,0 days 00:00:00
1397,2011-08-26 01:48:00,not applicable,not applicable,11276.0,N,0.0,False,False,8.5747,310.2,32.045,67.276,144.52,146.38,1.3169,-0.0031583,1797.7,21.3,0.0,1921300000000.0,3.7201,6.482e+21,143.7,2947100000000.0,1.7328e+21,0.0,0.0,0.0,2011-08-26 00:48:00,2011-08-26 00:48:00,0 days 00:00:00
1398,2011-08-25 09:48:00,not applicable,not applicable,11278.0,N,0.0,False,False,435.54,1163.6,36.882,49.448,107.84,109.86,-0.30393,-0.010727,5485.3,31.34,4.4504,22786000000000.0,19.688,2.9578e+23,1936.7,39246000000000.0,2.6689e+22,186.21,3663.3,18.053,2011-08-25 08:48:00,2011-08-25 08:48:00,0 days 00:00:00
1399,2011-08-30 22:24:00,not applicable,not applicable,11280.0,N,0.0,False,False,9.8617,261.69,28.989,53.954,133.11,131.26,0.34512,-0.002124,1613.3,21.638,0.0,858880000000.0,1.723,9.9476e+21,183.81,4226700000000.0,2.7641e+21,0.0,0.0,0.0,2011-08-30 21:24:00,2011-08-30 21:24:00,0 days 00:00:00
1400,2011-08-31 10:24:00,not applicable,not applicable,11282.0,N,0.0,False,False,28.361,868.4,54.786,56.75,91.064,89.968,0.40128,0.0020416,8645.0,43.615,3.4286,2990000000000.0,47.553,1.5949e+23,540.9,12161000000000.0,7.5459e+21,373.55,5351.3,27.771,2011-08-31 09:24:00,2011-08-31 09:24:00,0 days 00:00:00
1401,2011-08-30 07:36:00,not applicable,not applicable,11284.0,N,0.0,False,False,4.8488,30.364,32.227,44.262,108.99,112.04,-0.68071,-0.0022324,2106.3,27.618,1.9091,793490000000.0,10.175,6.0758e+21,90.273,2050200000000.0,1.2595e+21,0.0,0.0,0.0,2011-08-30 06:36:00,2011-08-30 06:36:00,0 days 00:00:00
1402,2011-08-31 02:00:00,not applicable,not applicable,11285.0,N,0.0,False,False,7.59,94.283,33.221,65.981,148.04,146.96,-0.25046,-0.0024072,2618.9,24.843,0.0,423430000000.0,7.7704,1.0966e+22,153.51,3174600000000.0,2.2085e+21,97.417,42.518,42.126,2011-08-31 01:00:00,2011-08-31 01:00:00,0 days 00:00:00
1403,2011-09-08 13:48:00,not applicable,not applicable,11288.0,N,0.0,False,False,2.1114,21.228,29.971,65.517,147.06,155.73,1.0401,-0.010054,1492.4,18.501,0.0,116630000000.0,0.47619,4.1621e+20,12.58,252720000000.0,1.4018e+20,0.0,0.0,0.0,2011-09-08 12:48:00,2011-09-08 12:48:00,0 days 00:00:00
1404,2011-09-15 02:00:00,not applicable,not applicable,11293.0,N,0.0,False,False,555.34,1238.8,51.194,57.912,99.267,106.01,0.092765,-0.015394,14209.0,43.402,4.2979,12230000000000.0,43.95,6.8074e+23,1944.6,38001000000000.0,2.5258e+22,384.43,3018.8,19.663,2011-09-15 01:00:00,2011-09-15 01:00:00,0 days 00:00:00
1405,2011-09-15 14:00:00,not applicable,not applicable,11294.0,N,0.0,False,False,15.818,309.9,44.081,71.094,131.39,133.01,0.23099,-0.0022006,3706.6,33.357,2.8222,1160300000000.0,21.174,3.5383e+22,360.2,7792600000000.0,4.3995e+21,159.39,158.55,37.288,2011-09-15 13:00:00,2011-09-15 13:00:00,0 days 00:00:00
1406,2011-09-19 08:36:00,not applicable,not applicable,11298.0,N,0.0,False,False,177.72,1975.4,52.091,39.114,51.106,49.218,0.19032,0.0035699,6895.5,45.446,3.8435,5033400000000.0,44.734,4.559e+23,1584.1,37844000000000.0,2.3312e+22,295.89,10279.0,17.928,2011-09-19 07:36:00,2011-09-19 07:48:00,0 days 00:12:00
