,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,expected_timepoint,observed_timepoint,time_difference
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,7.6031,43.409,27.454,40.62,119.28,119.71,0.89075,-0.0061614,1486.8,22.963,0.0,587470000000.0,3.4846,2.4365e+21,40.377,1003600000000.0,6.9392e+20,0.0,0.0,0.0,2010-05-03 00:48:00,2010-05-03 00:48:00,0 days 00:00:00
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,6.4772,36.635,35.616,66.452,149.12,146.59,-0.85881,-0.0074967,2132.7,26.474,0.0,397370000000.0,9.7222,2.4472e+21,46.966,1057300000000.0,4.9684e+20,0.0,0.0,0.0,2010-05-06 06:48:00,2010-05-06 06:48:00,0 days 00:00:00
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,6.3466,28.157,28.552,48.322,131.22,128.66,-0.71978,-0.0066457,1789.4,22.505,0.0,368310000000.0,3.7696,2.2695e+21,40.567,821680000000.0,6.1799e+20,0.0,0.0,0.0,2010-05-08 12:48:00,2010-05-08 12:48:00,0 days 00:00:00
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,6.6819,40.199,30.53,45.391,93.567,93.687,-0.37017,-0.0019509,2926.0,22.986,2.7592,685460000000.0,3.8248,1.3309e+22,109.37,2003800000000.0,2.5103e+21,0.0,0.0,0.0,2010-05-30 09:00:00,2010-05-30 09:00:00,0 days 00:00:00
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,10.299,42.388,33.544,69.969,148.83,145.41,1.4385,-0.017251,1620.4,21.327,2.0379,686860000000.0,2.5126,1.2847e+21,31.304,654990000000.0,3.5368e+20,0.0,0.0,0.0,2010-06-18 03:48:00,2010-06-18 03:48:00,0 days 00:00:00
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,2.9516,76.243,28.504,55.138,136.04,133.93,1.338,0.0032222,1586.2,22.024,0.0,666390000000.0,3.821,1.9296e+21,38.111,902710000000.0,5.3471e+20,0.0,0.0,0.0,2010-06-28 09:00:00,2010-06-28 09:00:00,0 days 00:00:00
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,2.4202,39.513,30.49,56.796,136.8,135.29,-0.10852,0.0026801,2231.9,23.38,0.0,199010000000.0,3.5437,2.6765e+21,44.159,902120000000.0,5.8921e+20,0.0,0.0,0.0,2010-07-13 06:36:00,2010-07-13 06:36:00,0 days 00:00:00
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,1.9656,73.209,28.659,51.633,136.8,136.36,0.54206,0.0013398,1997.9,23.779,2.599,431540000000.0,5.2488,3.8924e+21,72.847,1597800000000.0,9.2698e+20,0.0,0.0,0.0,2010-07-27 06:36:00,2010-07-27 06:36:00,0 days 00:00:00
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,7.3901,115.49,31.178,57.866,136.54,136.14,0.79838,0.0040784,2076.4,24.126,1.5188,775550000000.0,4.7461,4.9966e+21,91.364,2056300000000.0,1.1042e+21,0.0,0.0,0.0,2010-08-29 20:24:00,2010-08-29 20:24:00,0 days 00:00:00
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,7.7418,32.002,25.213,43.011,119.05,117.2,-0.74897,-0.0039199,1598.3,20.244,0.0,773870000000.0,0.70886,4.1922e+21,73.415,1441900000000.0,1.2962e+21,0.0,0.0,0.0,2010-10-15 10:36:00,2010-10-15 10:36:00,0 days 00:00:00
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,5.0665,23.545,35.053,78.673,152.61,149.58,1.395,-0.012092,2593.2,23.928,0.0,305150000000.0,6.2053,1.443e+21,25.492,474540000000.0,2.8532e+20,0.0,0.0,0.0,2010-10-18 12:48:00,2010-10-18 12:48:00,0 days 00:00:00
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,0.11293,80.843,31.049,47.892,121.65,122.05,0.22681,-6.4055e-05,1535.1,24.284,0.0,305270000000.0,6.0692,3.5941e+21,64.827,1643200000000.0,9.482e+20,0.0,0.0,0.0,2010-10-22 21:00:00,2010-10-22 21:00:00,0 days 00:00:00
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,7.8344,101.23,43.787,84.554,153.68,148.07,0.39836,0.0029375,4384.0,31.222,3.1962,613230000000.0,16.048,1.5528e+22,163.03,3164600000000.0,1.7233e+21,206.42,122.98,51.536,2010-11-08 11:36:00,2010-11-08 11:36:00,0 days 00:00:00
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,19.724,80.085,32.61,54.504,107.83,111.95,-0.28345,0.0048546,4216.9,24.331,3.1898,586100000000.0,6.7684,2.2754e+22,196.01,3171900000000.0,3.3705e+21,95.005,165.78,23.087,2010-12-26 03:48:00,2010-12-26 03:48:00,0 days 00:00:00
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,9.1121,86.548,32.323,68.056,142.82,140.35,1.2894,-0.0087365,1661.3,22.173,0.0,684240000000.0,3.2598,2.3012e+21,53.012,1152900000000.0,6.1609e+20,0.0,0.0,0.0,2010-12-27 12:12:00,2010-12-27 12:12:00,0 days 00:00:00
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,0.70471,133.47,31.28,61.888,144.06,142.62,1.1952,0.00053468,1642.2,20.683,2.3672,801460000000.0,2.2762,2.8745e+21,59.493,1342800000000.0,7.9342e+20,0.0,0.0,0.0,2011-01-09 11:24:00,2011-01-09 11:24:00,0 days 00:00:00
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,3.1923,18.307,27.269,62.165,158.84,158.26,-0.3765,-0.0065149,2539.4,20.839,0.0,146100000000.0,1.6327,1.6525e+21,26.727,478200000000.0,3.8198e+20,0.0,0.0,0.0,2011-01-10 03:48:00,2011-01-10 03:48:00,0 days 00:00:00
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,11.832,76.286,32.6,57.799,130.54,130.26,0.13654,-0.0034247,3491.5,25.665,2.8634,240110000000.0,7.7279,1.6021e+22,139.94,2688400000000.0,2.5341e+21,138.54,146.81,30.112,2011-01-18 21:36:00,2011-01-18 21:36:00,0 days 00:00:00
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,4.3581,29.89,28.71,49.068,125.33,126.45,-0.3407,0.0031218,2308.6,22.486,1.8545,242650000000.0,4.298,4.2801e+21,66.792,1180500000000.0,1.0485e+21,0.0,0.0,0.0,2011-01-28 13:36:00,2011-01-28 13:36:00,0 days 00:00:00
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,3.6574,18.557,26.403,44.319,108.43,106.22,0.23586,-0.0026199,1562.4,20.783,0.0,168590000000.0,0.35817,2.8966e+21,41.708,877420000000.0,8.8638e+20,0.0,0.0,0.0,2011-02-09 02:48:00,2011-02-09 02:48:00,0 days 00:00:00
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,2.9697,17.76,29.72,56.341,140.67,138.96,0.71017,-0.0090266,1556.3,22.151,1.6874,155030000000.0,3.6474,6.7998e+20,15.718,377470000000.0,1.8545e+20,0.0,0.0,0.0,2011-02-09 20:48:00,2011-02-09 20:48:00,0 days 00:00:00
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,14.122,163.92,37.036,80.979,149.77,151.73,0.54916,-0.0051557,3310.1,25.889,0.0,778370000000.0,9.7116,1.204e+22,196.21,3428300000000.0,1.9753e+21,27.731,0.0,14.463,2011-03-06 18:00:00,2011-03-06 18:00:00,0 days 00:00:00
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,7.0413,51.865,38.059,34.221,63.128,65.09,0.0085641,0.0018356,4307.5,27.579,2.8979,531420000000.0,14.234,2.1944e+22,104.79,1685200000000.0,2.7225e+21,0.0,0.0,0.0,2011-03-05 04:48:00,2011-03-05 04:48:00,0 days 00:00:00
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,14.886,40.732,40.181,40.065,70.466,73.889,-0.63304,0.0040783,3545.5,30.474,2.6697,1205400000000.0,13.671,1.7186e+22,131.07,2268100000000.0,2.3505e+21,0.0,0.0,0.0,2011-03-20 04:36:00,2011-03-20 04:36:00,0 days 00:00:00
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,24.547,271.25,35.112,57.868,129.24,128.29,0.49058,-0.0030031,2556.6,28.594,3.5038,2098000000000.0,11.806,2.7753e+22,376.27,8486300000000.0,4.7938e+21,37.234,88.471,13.837,2011-03-26 16:00:00,2011-03-26 16:00:00,0 days 00:00:00
