,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,expected_timepoint,observed_timepoint,time_difference
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,4.5043,58.405,28.932,47.75,130.0,129.13,0.51198,-0.0034836,1736.9,23.102,0.0,396230000000.0,3.7123,2.9825e+21,52.127,1226300000000.0,7.7887e+20,0.0,0.0,0.0,2010-05-02 15:48:00,2010-05-02 15:48:00,0 days 00:00:00
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,14.086,36.301,38.865,89.144,173.08,174.89,0.1566,-0.017696,2775.7,25.291,0.0,459700000000.0,10.176,2.9342e+21,53.216,931040000000.0,5.9383e+20,0.0,0.0,0.0,2010-05-05 21:48:00,2010-05-05 21:48:00,0 days 00:00:00
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,5.8981,33.004,32.059,77.611,176.64,174.86,0.10645,0.0072996,2811.7,23.222,0.0,476500000000.0,3.8319,3.0208e+21,47.79,841000000000.0,6.0633e+20,0.0,0.0,0.0,2010-05-08 03:48:00,2010-05-08 03:48:00,0 days 00:00:00
1340,2010-06-03 06:00:00,not applicable,not applicable,11073.0,N,0.0,False,False,0.63881,119.72,32.825,70.436,144.25,137.92,1.1462,-0.00062937,2089.7,22.541,0.0,629440000000.0,3.6453,2.8169e+21,49.258,1100100000000.0,6.0941e+20,0.0,0.0,0.0,2010-06-02 12:00:00,2010-06-02 12:00:00,0 days 00:00:00
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,3.8158,53.447,33.634,43.475,98.367,100.4,0.0063942,-0.00095087,2444.8,26.544,2.7076,423700000000.0,10.815,1.3029e+22,139.93,2840700000000.0,2.596e+21,0.0,0.0,0.0,2010-05-30 00:00:00,2010-05-30 00:00:00,0 days 00:00:00
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,15.945,46.284,33.975,62.594,136.51,137.11,1.1989,-0.021091,1764.6,24.884,2.1238,713930000000.0,8.3333,1.7716e+21,45.746,996470000000.0,4.2152e+20,0.0,0.0,0.0,2010-06-17 18:48:00,2010-06-17 18:48:00,0 days 00:00:00
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,6.2353,87.132,29.111,57.52,138.36,135.48,1.3113,0.0042649,1528.6,20.815,0.0,1042000000000.0,1.5048,2.968e+21,65.379,1455800000000.0,8.6492e+20,0.0,0.0,0.0,2010-06-28 00:00:00,2010-06-28 00:00:00,0 days 00:00:00
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,9.1086,31.572,31.311,59.216,140.45,139.78,-0.051628,0.009238,2268.6,23.736,0.0,576090000000.0,4.7667,2.9707e+21,48.559,983250000000.0,6.8153e+20,0.0,0.0,0.0,2010-07-12 21:36:00,2010-07-12 21:36:00,0 days 00:00:00
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,9.6887,69.678,27.981,46.878,127.2,127.54,0.90505,0.0050174,1792.3,23.58,0.0,947780000000.0,3.4697,4.5962e+21,91.843,2063500000000.0,1.166e+21,0.0,0.0,0.0,2010-07-26 21:36:00,2010-07-26 21:36:00,0 days 00:00:00
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,9.3146,97.624,30.386,51.483,125.71,126.2,1.1772,0.005914,1936.6,23.908,0.0,994910000000.0,2.9206,4.0506e+21,72.745,1664600000000.0,9.3558e+20,0.0,0.0,0.0,2010-08-29 11:24:00,2010-08-29 11:24:00,0 days 00:00:00
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,2.8806,31.877,31.302,54.97,128.09,128.15,-0.27384,0.0015217,2109.3,24.601,0.0,271250000000.0,6.2335,5.3027e+21,81.532,1640800000000.0,1.2233e+21,0.0,0.0,0.0,2010-10-15 01:36:00,2010-10-15 01:36:00,0 days 00:00:00
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,16.103,33.584,40.149,97.535,162.33,156.9,-0.49536,-0.024214,4088.5,26.122,0.0,624710000000.0,9.6241,3.6108e+21,46.339,757670000000.0,4.875e+20,0.0,0.0,0.0,2010-10-18 03:48:00,2010-10-18 03:48:00,0 days 00:00:00
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,3.7235,66.455,29.927,48.816,120.67,118.71,0.12521,0.0030978,1814.9,24.979,0.0,308970000000.0,5.0749,2.8971e+21,52.275,1242100000000.0,6.7767e+20,0.0,0.0,0.0,2010-10-22 12:00:00,2010-10-22 12:00:00,0 days 00:00:00
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,5.5535,98.251,50.032,96.483,150.91,145.48,0.38983,0.0021393,5831.0,33.732,2.4264,522850000000.0,22.149,2.0103e+22,158.63,2889800000000.0,1.7635e+21,194.78,318.63,34.628,2010-11-08 02:36:00,2010-11-08 02:36:00,0 days 00:00:00
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,15.754,61.073,32.044,51.181,115.96,117.97,-0.51821,0.0046623,2580.1,24.761,2.7684,940090000000.0,8.4049,1.1578e+22,149.57,2789900000000.0,2.426e+21,9.8995,0.0,5.0133,2010-12-25 18:48:00,2010-12-25 18:48:00,0 days 00:00:00
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,4.4311,99.195,32.355,66.78,150.39,149.43,1.0394,-0.0028514,1886.9,22.317,0.0,821920000000.0,2.8314,3.8942e+21,90.291,1823800000000.0,9.8883e+20,0.0,0.0,0.0,2010-12-27 03:12:00,2010-12-27 03:12:00,0 days 00:00:00
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,2.8082,136.19,32.435,67.541,149.08,148.06,0.73309,0.0016927,1872.8,22.779,0.0,618730000000.0,3.4961,4.1261e+21,82.228,1757500000000.0,1.0209e+21,0.0,0.0,0.0,2011-01-09 02:24:00,2011-01-09 02:24:00,0 days 00:00:00
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,4.2805,32.847,30.249,69.154,167.55,163.89,-0.33328,-0.0050898,2556.7,22.116,0.0,188930000000.0,4.5184,2.8555e+21,41.12,821640000000.0,5.839e+20,0.0,0.0,0.0,2011-01-09 18:48:00,2011-01-09 18:48:00,0 days 00:00:00
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,5.6196,98.787,37.29,68.182,129.24,130.36,0.0036318,0.0015515,4739.5,28.066,0.0,253290000000.0,11.071,2.2798e+22,164.25,3129000000000.0,2.7919e+21,111.36,304.91,19.135,2011-01-18 12:36:00,2011-01-18 12:36:00,0 days 00:00:00
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,12.362,33.807,28.747,58.085,151.75,153.41,-0.69848,-0.009212,2548.8,22.566,2.853,529220000000.0,5.2906,4.5426e+21,81.329,1431600000000.0,1.0201e+21,0.0,0.0,0.0,2011-01-28 04:36:00,2011-01-28 04:36:00,0 days 00:00:00
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,4.1146,29.562,32.125,58.522,121.3,119.84,0.52334,-0.0028713,3082.0,24.532,0.0,383720000000.0,3.9777,5.8653e+21,60.401,1152500000000.0,1.0322e+21,6.0828,0.0,3.3272,2011-02-08 17:48:00,2011-02-08 17:48:00,0 days 00:00:00
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,1.3758,14.635,32.694,70.394,165.94,161.86,0.60454,0.0045709,2304.5,22.932,0.0,206810000000.0,3.6545,9.2119e+20,18.773,402190000000.0,1.8566e+20,0.0,0.0,0.0,2011-02-09 11:48:00,2011-02-09 11:48:00,0 days 00:00:00
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,26.624,168.8,37.679,82.767,160.02,159.73,0.73169,-0.010093,2949.6,26.139,2.9898,1081400000000.0,9.2115,1.0333e+22,169.42,3349200000000.0,1.793e+21,0.0,0.0,0.0,2011-03-06 09:00:00,2011-03-06 09:00:00,0 days 00:00:00
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,7.8195,53.617,31.319,43.482,95.462,100.22,-0.43475,-0.002006,3077.2,24.836,2.9844,876760000000.0,6.824,1.593e+22,153.63,2797700000000.0,2.9193e+21,0.0,0.0,0.0,2011-03-04 19:48:00,2011-03-04 05:48:00,0 days 14:00:00
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,4.325,7.8882,51.244,34.265,67.262,71.952,-1.0241,0.0048432,1960.4,36.937,0.0,476530000000.0,29.115,2.3249e+21,20.747,518710000000.0,4.3041e+20,0.0,0.0,0.0,2011-03-19 19:36:00,2011-03-19 17:48:00,0 days 01:48:00
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,43.662,260.31,32.141,52.978,129.24,129.19,0.39976,-0.0051757,2479.6,26.377,1.7761,1765700000000.0,7.6577,2.7779e+22,373.53,7910300000000.0,5.4118e+21,108.42,95.506,32.005,2011-03-26 07:00:00,2011-03-26 05:48:00,0 days 01:12:00
1363,2011-03-24 21:24:00,not applicable,not applicable,11179.0,N,0.0,False,False,5.4109,59.028,38.128,73.358,160.48,161.64,-0.080044,-0.0038239,2393.8,26.857,1.8864,59216000000.0,13.993,4.4983e+21,83.233,1646600000000.0,8.7831e+20,0.0,0.0,0.0,2011-03-24 03:24:00,2011-03-24 03:24:00,0 days 00:00:00
1364,2011-04-11 21:24:00,not applicable,not applicable,11187.0,N,0.0,False,False,28.714,151.02,34.856,63.872,138.22,136.53,0.088831,0.0083085,2411.2,27.047,3.0727,988620000000.0,10.041,1.1067e+22,172.72,3607900000000.0,2.1565e+21,0.0,0.0,0.0,2011-04-11 03:24:00,2011-04-11 03:24:00,0 days 00:00:00
1365,2011-04-09 03:24:00,not applicable,not applicable,11188.0,N,0.0,False,False,0.60635,74.217,52.954,75.608,126.71,125.58,0.60412,-0.00032339,3316.6,39.596,0.0,597480000000.0,30.88,8.2586e+21,97.675,2183100000000.0,9.5032e+20,36.346,0.0,17.006,2011-04-08 09:24:00,2011-04-08 09:24:00,0 days 00:00:00
