,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,0.88069,45.433,27.634,45.782,129.44,127.58,0.12492,-0.0007023,1785.8,24.173,0.0,83754000000.0,2.7113,2.9741e+21,47.067,1111300000000.0,7.3683e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,6.1148,33.252,30.866,69.601,163.16,156.96,0.93675,-0.010998,2118.9,22.283,2.2003,341510000000.0,3.5907,1.5674e+21,30.568,652250000000.0,3.408e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,5.4721,25.824,30.6,48.407,130.68,130.95,-0.39076,-0.0058903,1977.3,24.552,1.9828,194460000000.0,8.0732,2.4395e+21,38.656,793860000000.0,6.0669e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,4.6627,36.534,28.859,44.15,90.62,90.425,-0.19412,-0.0015242,2633.8,20.422,3.0168,320970000000.0,1.7326,1.07e+22,108.87,1860700000000.0,2.28e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,8.661,42.802,33.465,60.056,139.21,142.51,2.4888,-0.017895,1559.2,21.931,2.412,654310000000.0,4.3388,1.0022e+21,24.012,531160000000.0,2.8336e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,1.7906,68.553,29.755,50.345,122.63,120.29,1.0443,0.0019874,1388.3,22.549,0.0,511510000000.0,3.9956,1.6612e+21,30.925,784840000000.0,4.8042e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,4.9015,41.407,30.177,56.81,143.57,142.14,0.13666,0.0055384,2026.1,22.552,2.3027,409370000000.0,3.5028,2.3814e+21,41.882,901380000000.0,5.6604e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,4.6321,65.684,30.572,52.274,128.22,126.18,0.10559,-0.0032392,1713.4,24.377,2.9846,522880000000.0,4.965,3.254e+21,60.38,1489700000000.0,7.999e+20,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,14.905,126.57,29.783,56.752,138.03,136.34,1.2904,0.0072178,1625.4,21.548,0.0,1431100000000.0,2.0339,4.4576e+21,85.075,1945700000000.0,1.2398e+21,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,0.072399,29.962,25.276,41.68,115.44,113.32,-0.6901,3.4992e-05,1417.3,19.457,0.0,746610000000.0,0.33833,3.8943e+21,72.869,1419900000000.0,1.3352e+21,0.0,0.0,0.0
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,8.8046,21.887,34.659,89.261,166.39,161.21,1.8103,-0.024663,2825.3,22.034,0.0,337260000000.0,0.84034,1.3395e+21,23.758,415190000000.0,2.5636e+20,0.0,0.0,0.0
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,0.20894,80.183,30.165,55.09,130.41,129.55,0.67245,-0.00015042,1751.3,22.487,0.0,486440000000.0,3.9597,3.2306e+21,52.632,1200600000000.0,8.2775e+20,0.0,0.0,0.0
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,2.1865,98.86,41.848,82.933,156.08,151.34,0.70312,0.00092608,3923.7,28.998,0.0,856900000000.0,13.172,1.2303e+22,138.01,2552400000000.0,1.573e+21,210.06,54.543,58.686
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,30.935,71.423,31.592,47.995,98.977,99.234,-0.23643,0.0069611,3734.2,23.913,3.132,1375600000000.0,6.7057,2.2039e+22,167.58,2944900000000.0,3.4308e+21,104.0,132.2,26.719
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,14.097,91.2,31.644,73.2,153.36,149.54,1.0147,-0.015424,1778.9,20.655,2.2734,710240000000.0,0.76586,2.1593e+21,55.768,1143700000000.0,5.6776e+20,0.0,0.0,0.0
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,3.8602,137.98,30.603,64.079,142.93,140.72,0.8699,-0.0027397,1642.2,20.376,0.0,623450000000.0,1.6324,3.073e+21,63.578,1411700000000.0,8.6002e+20,0.0,0.0,0.0
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,3.5322,16.724,28.33,59.869,156.55,153.71,0.081297,-0.0061005,2118.1,21.614,2.1208,185990000000.0,4.1451,1.6287e+21,30.776,576530000000.0,4.0321e+20,0.0,0.0,0.0
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,5.3149,71.342,30.283,53.075,124.91,123.91,0.14007,-0.0016542,3104.1,24.607,3.0351,229120000000.0,5.3221,1.3245e+22,133.34,2502200000000.0,2.343e+21,145.77,73.963,42.025
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,6.6094,26.683,28.605,50.913,123.27,122.26,-0.33566,0.0047963,2354.4,21.266,0.0,235920000000.0,1.5239,4.3087e+21,62.38,1085900000000.0,1.0828e+21,0.0,0.0,0.0
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,0.50705,16.13,26.61,47.397,124.24,121.83,-0.13421,-0.00044674,2073.9,21.639,0.0,85180000000.0,0.96916,3.1261e+21,46.508,891950000000.0,7.8101e+20,0.0,0.0,0.0
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,8.4601,18.9,31.291,60.449,151.54,151.18,1.8085,-0.028582,1796.8,22.917,0.0,601430000000.0,8.1081,7.0632e+20,17.463,383600000000.0,1.8085e+20,0.0,0.0,0.0
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,7.9171,153.28,37.29,82.828,150.36,151.15,0.57846,-0.0026738,3466.7,26.069,2.1857,886430000000.0,8.2405,1.3632e+22,176.38,3232700000000.0,2.0945e+21,153.18,33.558,60.787
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,0.52414,47.759,38.452,33.6,70.44,80.739,0.45804,0.00015999,5306.0,31.045,2.6568,776780000000.0,20.147,2.3085e+22,120.36,1848700000000.0,2.3661e+21,0.0,0.0,0.0
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,7.9513,29.893,36.051,30.396,50.535,59.532,-0.47105,0.0016044,3422.8,33.046,0.0,1218400000000.0,17.672,2.2533e+22,106.43,3079400000000.0,3.0789e+21,0.0,0.0,0.0
