,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,1.8797,45.21,27.097,44.656,128.36,127.88,0.14321,-0.0015062,1785.7,22.839,0.0,95566000000.0,2.1635,2.9596e+21,46.965,1050500000000.0,7.8352e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,2.6637,23.858,30.354,64.717,151.6,144.35,0.41314,-0.0061946,2087.1,22.907,2.1812,137290000000.0,5.1163,1.1919e+21,22.732,481080000000.0,2.4977e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,3.0841,16.252,30.863,49.563,128.98,130.27,-0.36786,-0.0042017,1981.3,24.068,0.0,144650000000.0,4.9046,1.9314e+21,31.444,672090000000.0,4.7747e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,2.4589,28.503,28.354,37.589,78.853,78.036,0.088126,-0.00076222,2208.3,20.659,2.9122,306450000000.0,1.6119,9.4611e+21,89.729,1660600000000.0,2.1989e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,7.8119,36.47,33.301,69.031,148.16,145.24,1.591,-0.022068,1582.1,21.741,0.0,561740000000.0,4.5198,7.4379e+20,18.299,405400000000.0,2.0274e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,5.1607,60.27,28.043,49.285,124.54,123.98,1.0389,0.0068263,1499.4,20.74,1.7144,426820000000.0,2.1164,1.5054e+21,26.853,644460000000.0,4.3466e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,5.7242,46.532,29.174,53.923,140.32,140.28,0.19058,0.0056619,1827.8,22.958,0.0,410240000000.0,2.9674,2.4541e+21,45.035,998200000000.0,6.2262e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,2.8504,50.667,31.438,46.466,114.77,114.44,0.74713,0.0028676,1715.5,25.512,2.1608,402830000000.0,4.7284,2.2646e+21,39.71,1012500000000.0,5.3529e+20,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,8.7767,122.37,29.743,60.447,141.27,139.3,0.97629,0.0049032,1631.6,20.658,0.0,937460000000.0,1.1732,3.8786e+21,81.555,1790500000000.0,1.0838e+21,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,1.578,29.645,23.805,37.269,103.47,102.53,-0.66091,-0.00070952,1356.6,19.309,0.0,768260000000.0,0.22482,4.0067e+21,74.278,1444400000000.0,1.4925e+21,0.0,0.0,0.0
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,2.4178,15.623,33.425,77.144,153.95,151.35,0.51384,-0.0069081,2178.9,21.499,0.0,93836000000.0,1.7143,1.0128e+21,15.98,340800000000.0,2.2727e+20,0.0,0.0,0.0
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,2.2877,87.162,32.031,52.185,129.43,131.77,0.50509,0.0013262,1592.5,24.143,0.0,454190000000.0,6.8946,3.6503e+21,72.662,1824400000000.0,9.5124e+20,0.0,0.0,0.0
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,1.9849,94.507,38.065,74.765,152.37,149.03,0.43004,0.00071787,2917.4,26.979,2.6003,613630000000.0,9.1139,1.0713e+22,135.43,2833800000000.0,1.7549e+21,0.0,0.0,0.0
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,27.5,55.262,29.728,51.077,102.5,103.63,-0.30931,0.0079479,3898.5,22.455,3.1616,1563800000000.0,3.9017,1.7914e+22,153.19,2484000000000.0,2.8638e+21,0.0,0.0,0.0
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,13.887,82.491,29.881,62.557,139.86,141.33,1.3248,-0.015111,1700.7,22.111,2.1247,679430000000.0,4.2437,2.0756e+21,59.401,1264300000000.0,5.6666e+20,0.0,0.0,0.0
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,0.98869,134.22,29.265,59.876,145.03,147.05,0.43949,0.0007052,1690.8,20.433,0.0,313330000000.0,2.2825,3.1481e+21,69.705,1493500000000.0,8.9971e+20,0.0,0.0,0.0
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,0.050825,18.377,26.368,45.731,126.06,128.28,0.10863,8.3457e-05,1947.6,22.764,1.5089,88031000000.0,3.2841,1.5752e+21,27.614,570990000000.0,4.2543e+20,0.0,0.0,0.0
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,9.8926,61.197,28.324,50.207,125.98,125.0,-0.05023,-0.0033331,2632.9,22.392,0.0,503650000000.0,2.5943,1.0378e+22,127.26,2366400000000.0,2.1885e+21,0.0,0.0,0.0
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,9.5278,24.582,27.75,53.403,128.63,128.99,-0.18017,0.0066581,2080.1,20.578,0.0,433350000000.0,1.8868,3.9532e+21,63.344,1087700000000.0,1.1128e+21,0.0,0.0,0.0
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,3.6981,23.687,25.824,44.349,117.16,115.76,-0.10809,0.0023767,1710.3,20.064,2.0289,167880000000.0,1.2211,3.5343e+21,55.474,1061300000000.0,1.102e+21,0.0,0.0,0.0
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,4.4557,19.04,34.322,57.406,130.74,130.56,0.032253,-0.014327,1606.1,26.407,0.0,348850000000.0,12.219,6.6335e+20,14.639,354720000000.0,1.6629e+20,0.0,0.0,0.0
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,10.259,146.58,33.56,76.307,156.47,156.2,1.1224,-0.0035897,2666.9,24.536,0.0,1661000000000.0,8.1176,1.0122e+22,165.01,3135300000000.0,1.9974e+21,157.28,31.724,62.412
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,10.827,38.546,40.555,29.486,55.118,60.251,-0.21923,0.0044852,5616.7,31.818,2.9555,471620000000.0,20.952,1.8014e+22,107.78,1378200000000.0,1.7957e+21,0.0,0.0,0.0
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,11.349,64.948,38.655,46.676,89.157,100.74,-0.071975,0.0024704,4992.3,28.565,3.2914,172490000000.0,14.279,3.0458e+22,218.13,3216500000000.0,3.4814e+21,0.0,0.0,0.0
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,31.93,276.84,33.942,64.868,144.34,145.22,0.13517,-0.0046029,3085.2,27.388,3.2144,602430000000.0,10.711,2.8423e+22,402.68,7883400000000.0,4.7281e+21,108.81,55.04,40.75
1363,2011-03-24 21:24:00,not applicable,not applicable,11179.0,N,0.0,False,False,23.426,104.28,39.797,73.028,137.25,137.4,0.097394,0.0071572,4022.9,30.255,2.9926,1022200000000.0,16.468,1.7486e+22,184.9,3516300000000.0,2.2682e+21,57.743,224.23,18.989
1364,2011-04-11 21:24:00,not applicable,not applicable,11187.0,N,0.0,False,False,20.429,133.23,33.378,61.641,138.02,139.17,1.1244,0.0090153,1975.7,24.695,0.0,1345300000000.0,6.0459,5.9456e+21,106.98,2299400000000.0,1.3657e+21,0.0,0.0,0.0
1365,2011-04-09 03:24:00,not applicable,not applicable,11188.0,N,0.0,False,False,2.3854,71.587,33.006,86.734,185.2,184.05,1.392,0.0021529,2600.8,21.445,0.0,813630000000.0,3.6101,3.8271e+21,86.105,1475800000000.0,7.8462e+20,10.63,0.0,5.0356
