,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,2.464,55.458,28.996,46.726,129.21,129.22,0.34045,-0.0019145,1809.5,23.638,0.0,234010000000.0,3.2634,3.0928e+21,51.334,1192000000000.0,7.6947e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,8.9477,36.066,35.323,92.175,180.3,182.3,0.75649,-0.011914,2699.6,22.66,0.0,304010000000.0,7.5899,2.6925e+21,51.28,905640000000.0,5.8193e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,2.7109,29.261,31.898,75.16,168.33,166.08,-0.34511,0.0033181,2686.1,24.244,2.193,151130000000.0,4.896,2.9144e+21,41.436,805990000000.0,5.8692e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,6.0509,56.647,33.165,42.784,96.314,97.488,-0.15179,-0.0014052,2549.9,26.465,2.8318,482440000000.0,9.8699,1.4582e+22,150.61,3082700000000.0,2.8248e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,10.259,52.768,36.677,60.358,128.38,125.02,0.36749,-0.010415,1656.2,27.641,1.8583,247080000000.0,12.69,2.1665e+21,45.788,1128000000000.0,4.9498e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,6.3559,87.865,29.808,60.142,143.56,141.25,1.0518,0.0041733,1629.7,21.066,0.0,870770000000.0,2.1668,3.2962e+21,67.679,1461100000000.0,9.3503e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,8.9976,32.0,30.961,58.401,141.87,140.54,-0.075871,0.0088125,2191.6,23.571,0.0,521220000000.0,2.8404,2.9716e+21,46.162,950080000000.0,6.7947e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,7.0142,71.947,29.189,46.759,121.83,120.92,0.5547,0.0030182,1708.5,24.671,0.0,699150000000.0,5.1635,5.2731e+21,97.959,2361000000000.0,1.3115e+21,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,5.3904,96.759,30.309,55.474,133.73,132.75,0.6322,0.0037748,2063.7,23.633,0.0,484350000000.0,4.1317,3.9137e+21,69.503,1525900000000.0,8.8587e+20,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,1.7529,31.942,29.877,58.966,139.22,138.63,-0.39311,0.0010287,2178.8,23.061,1.8893,370330000000.0,4.5188,4.9305e+21,80.082,1518700000000.0,1.1923e+21,0.0,0.0,0.0
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,14.006,32.267,39.092,87.097,147.09,145.37,-0.047908,-0.020387,3306.1,26.522,0.0,465810000000.0,10.917,3.0163e+21,37.62,649390000000.0,4.775e+20,4.4721,0.0,2.0674
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,4.8285,66.124,30.355,46.631,111.95,110.36,0.4462,0.003948,1660.0,24.945,0.0,354950000000.0,5.5601,2.6962e+21,46.912,1183200000000.0,6.652e+20,0.0,0.0,0.0
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,1.596,97.586,50.303,87.441,138.31,134.8,0.33757,-0.00054027,5306.8,35.88,2.4042,515210000000.0,26.608,2.0819e+22,160.66,3218600000000.0,1.8386e+21,197.0,285.9,35.721
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,16.618,69.174,33.207,54.041,115.08,116.4,-0.30033,0.0046773,2797.9,25.221,3.1915,543070000000.0,10.02,1.3202e+22,169.0,3089200000000.0,2.5675e+21,10.0,0.0,5.0642
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,7.3919,97.082,32.785,70.399,156.4,155.0,0.65821,-0.0046113,1961.8,23.084,0.0,536940000000.0,4.6787,4.1763e+21,96.833,2009500000000.0,9.9149e+20,0.0,0.0,0.0
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,3.7207,131.81,31.842,63.034,145.46,144.34,0.97653,0.0022982,1775.9,22.056,0.0,804400000000.0,3.4589,3.8183e+21,72.756,1596200000000.0,9.8285e+20,0.0,0.0,0.0
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,2.4098,30.665,29.233,66.316,155.4,150.4,-0.58815,-0.0028826,2420.4,22.403,2.0648,250030000000.0,3.4689,2.6873e+21,37.151,766240000000.0,5.6198e+20,0.0,0.0,0.0
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,3.8689,98.126,36.412,68.921,134.17,134.26,-0.25529,0.0010673,4394.3,27.087,0.0,471170000000.0,8.7448,2.1155e+22,154.28,3006600000000.0,2.7763e+21,113.99,471.56,20.336
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,10.367,31.506,28.702,54.383,146.74,147.86,-0.086551,-0.0078776,2439.7,22.571,2.5237,456080000000.0,4.9392,4.2639e+21,75.094,1307100000000.0,1.0037e+21,0.0,0.0,0.0
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,5.3266,29.939,30.196,51.304,110.83,109.22,0.60224,-0.0033416,2421.4,23.452,0.0,491160000000.0,1.9448,5.1259e+21,59.394,1134900000000.0,1.0859e+21,0.0,0.0,0.0
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,0.012229,14.854,30.325,62.659,151.66,147.56,0.97071,-4.5291e-05,2427.0,25.48,0.0,134210000000.0,9.2593,8.7025e+20,15.837,348010000000.0,1.5792e+20,0.0,0.0,0.0
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,8.6514,169.64,39.719,83.599,158.3,155.92,0.63594,-0.0029771,2759.3,26.439,1.8021,957080000000.0,10.117,1.0649e+22,168.24,3526300000000.0,1.8518e+21,0.0,0.0,0.0
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,6.4267,61.433,34.507,40.656,80.983,88.329,0.14231,-0.0012369,3936.4,27.95,3.3492,382300000000.0,13.53,2.7163e+22,199.74,3468000000000.0,3.6349e+21,0.0,0.0,0.0
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,7.3804,22.007,47.93,40.676,73.297,81.483,-1.1762,0.0025689,3293.9,37.401,0.0,1760900000000.0,25.061,1.2568e+22,95.666,2025100000000.0,1.5698e+21,0.0,0.0,0.0
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,52.836,245.81,32.313,45.616,101.12,97.939,0.31781,-0.005482,1985.6,27.283,2.2542,2736300000000.0,7.0347,2.5415e+22,313.06,7735700000000.0,5.2748e+21,111.57,100.55,31.871
1363,2011-03-24 21:24:00,not applicable,not applicable,11179.0,N,0.0,False,False,0.83964,60.119,42.654,71.569,153.31,156.28,0.021153,-0.00056963,2550.1,30.905,0.0,231390000000.0,21.099,4.992e+21,85.1,1799100000000.0,8.7884e+20,0.0,0.0,0.0
1364,2011-04-11 21:24:00,not applicable,not applicable,11187.0,N,0.0,False,False,28.309,152.4,33.956,62.712,137.66,137.35,0.24931,0.0084429,2269.6,25.419,2.8613,1228200000000.0,7.0385,1.0106e+22,164.88,3439700000000.0,2.1179e+21,0.0,0.0,0.0
1365,2011-04-09 03:24:00,not applicable,not applicable,11188.0,N,0.0,False,False,12.551,80.924,50.762,78.481,131.05,130.07,0.68487,-0.0059119,3231.6,36.684,3.0127,766870000000.0,28.639,9.1112e+21,119.82,2598500000000.0,1.1098e+21,41.105,112.45,15.045
1366,2011-04-10 23:12:00,not applicable,not applicable,11189.0,N,0.0,False,False,1.5829,1185.7,40.759,57.831,119.32,120.41,0.29929,-4.6532e-05,3343.9,32.628,3.9569,5376800000000.0,19.475,1.5107e+23,1605.7,34932000000000.0,2.008e+22,415.03,1709.3,48.548
1367,2011-04-16 04:48:00,not applicable,not applicable,11192.0,N,0.0,False,False,449.9,1641.2,46.526,69.549,117.01,124.17,0.21199,-0.0097916,9196.0,38.48,4.8285,18399000000000.0,32.007,5.6116e+23,3041.7,54371000000000.0,2.8723e+22,139.83,34128.0,7.977
