,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,4.1023,61.567,28.71,51.098,135.06,132.38,0.37314,-0.0029727,1663.9,22.309,0.0,275060000000.0,1.7391,3.0494e+21,51.558,1198500000000.0,8.2147e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,12.278,36.972,42.828,87.409,159.73,160.34,-0.48601,-0.012697,3070.4,27.18,0.0,591240000000.0,13.133,3.943e+21,57.708,1139600000000.0,6.3414e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,1.7269,32.779,33.109,74.039,156.03,154.7,-0.56375,0.0020632,2739.9,23.226,0.0,252850000000.0,3.3453,3.0456e+21,43.207,801350000000.0,6.1024e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,8.3633,46.091,30.603,48.884,107.93,108.32,-0.1036,-0.0024973,2170.2,23.677,0.0,715600000000.0,5.4942,9.6524e+21,135.03,2571500000000.0,2.2803e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,8.2189,46.27,38.421,58.252,122.57,122.6,1.1951,-0.011479,1757.6,28.135,2.352,569770000000.0,13.547,1.6713e+21,30.738,758800000000.0,3.5994e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,1.67,83.939,28.756,56.894,137.81,135.1,1.1089,0.0013244,1700.2,21.866,2.014,759860000000.0,3.0928,2.8473e+21,52.821,1194100000000.0,7.5155e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,7.2348,34.139,29.538,65.881,152.72,150.68,0.045357,0.0081199,2362.9,20.66,0.0,549080000000.0,1.0101,2.7959e+21,44.974,853670000000.0,6.6595e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,0.16484,64.979,27.298,44.163,119.49,117.29,0.2147,-9.0971e-05,1670.0,23.573,2.0344,210970000000.0,2.8146,4.0187e+21,66.764,1563100000000.0,1.0487e+21,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,15.781,101.01,30.648,51.014,126.38,125.92,1.0922,0.0066983,1679.2,24.096,0.0,1421900000000.0,3.6503,5.2539e+21,99.137,2462800000000.0,1.3035e+21,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,3.7094,36.186,30.033,55.388,139.31,138.68,-0.31811,0.0020934,2304.0,23.977,0.0,294890000000.0,5.9255,5.4219e+21,78.753,1554400000000.0,1.2131e+21,0.0,0.0,0.0
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,19.038,36.233,37.418,106.28,183.14,182.7,0.38932,-0.029517,4133.6,23.778,0.0,621680000000.0,8.8372,3.5408e+21,52.746,840290000000.0,5.297e+20,0.0,0.0,0.0
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,3.2526,66.82,30.745,45.706,113.55,111.98,-0.043565,0.0024791,1814.6,26.044,0.0,173150000000.0,5.564,3.1617e+21,59.527,1478800000000.0,7.1167e+20,0.0,0.0,0.0
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,6.2551,91.604,49.837,102.71,159.25,156.72,1.0297,-0.0027303,7122.7,33.308,2.2317,1218600000000.0,19.991,2.1671e+22,161.07,2664500000000.0,1.7541e+21,190.3,260.97,32.645
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,16.874,53.869,28.446,51.242,124.47,124.93,-0.85339,0.0058065,2341.9,21.902,0.0,1261400000000.0,2.7185,9.0383e+21,128.71,2300800000000.0,2.2041e+21,93.021,26.995,50.055
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,6.436,96.287,33.715,70.229,151.39,150.99,1.1148,-0.0041072,2045.2,23.071,0.0,888810000000.0,5.6796,4.2561e+21,97.825,1913200000000.0,1.0247e+21,0.0,0.0,0.0
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,2.9252,137.49,32.173,66.841,147.21,145.37,1.1861,-0.0017167,2052.7,23.416,0.0,1028000000000.0,3.9906,4.6453e+21,86.119,1789700000000.0,1.0724e+21,0.0,0.0,0.0
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,2.4568,36.515,29.027,74.634,171.54,166.6,-0.29076,0.0032844,2854.2,21.407,0.0,235940000000.0,2.4064,2.8353e+21,46.616,863180000000.0,5.5678e+20,0.0,0.0,0.0
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,5.8987,100.54,36.378,71.07,138.87,140.99,-0.24815,-0.0016854,4945.5,27.474,0.0,442310000000.0,10.543,2.2987e+22,193.71,3341900000000.0,2.8984e+21,106.59,859.0,17.526
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,12.448,31.146,31.773,48.67,127.5,129.94,-0.18127,-0.0082167,2038.3,25.022,2.7077,467650000000.0,8.5149,4.101e+21,71.03,1467100000000.0,9.5678e+20,0.0,0.0,0.0
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,2.6193,28.388,33.675,68.169,136.01,132.42,0.18733,-0.002133,3991.4,25.819,0.0,228920000000.0,4.0717,6.5094e+21,64.373,1113400000000.0,9.3997e+20,8.0623,0.0,3.5614
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,4.0216,18.919,33.885,77.902,174.68,172.79,1.1277,-0.010611,2852.7,26.368,0.0,285780000000.0,8.4433,1.4358e+21,27.462,562300000000.0,2.427e+20,0.0,0.0,0.0
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,10.223,169.42,40.289,71.284,141.25,142.17,0.68922,-0.0026975,2571.3,29.361,2.8774,1352900000000.0,14.96,1.2942e+22,204.97,4628300000000.0,2.166e+21,0.0,0.0,0.0
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,6.0768,62.895,35.47,43.584,83.335,90.635,0.020112,-0.0011624,4130.0,27.84,3.2865,387190000000.0,11.84,2.8675e+22,200.8,3274900000000.0,3.7108e+21,0.0,0.0,0.0
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,4.2297,7.236,47.027,35.817,76.304,82.545,-1.2347,0.0057783,1867.7,31.534,0.0,470930000000.0,21.995,1.8156e+21,21.928,465650000000.0,3.9884e+20,0.0,0.0,0.0
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,38.729,259.68,31.048,51.233,129.2,128.76,0.69746,-0.0046338,2398.3,25.338,0.0,3051800000000.0,5.7669,2.662e+22,356.51,7275500000000.0,5.4599e+21,105.51,125.11,28.051
1363,2011-03-24 21:24:00,not applicable,not applicable,11179.0,N,0.0,False,False,5.7889,47.525,41.572,72.149,148.47,144.38,-0.36823,-0.0049647,2415.7,28.726,0.0,606240000000.0,18.439,3.7406e+21,57.315,1286700000000.0,6.483e+20,0.0,0.0,0.0
1364,2011-04-11 21:24:00,not applicable,not applicable,11187.0,N,0.0,False,False,39.653,150.38,34.715,63.835,144.18,145.58,0.045365,0.012734,2753.4,27.293,1.8996,2162600000000.0,10.308,1.1387e+22,183.54,3610900000000.0,2.0692e+21,0.0,0.0,0.0
1365,2011-04-09 03:24:00,not applicable,not applicable,11188.0,N,0.0,False,False,9.8752,63.414,45.821,83.429,140.98,145.63,1.4935,0.0073149,2927.2,30.785,0.0,1063600000000.0,17.333,5.2481e+21,90.487,1715700000000.0,8.3065e+20,0.0,0.0,0.0
1366,2011-04-10 23:12:00,not applicable,not applicable,11189.0,N,0.0,False,False,32.361,1133.1,39.268,60.068,125.5,126.11,0.16768,0.0010871,3472.7,30.846,3.4664,2635500000000.0,17.461,1.3729e+23,1483.1,30609000000000.0,1.8922e+22,422.7,1016.5,54.197
1367,2011-04-16 04:48:00,not applicable,not applicable,11192.0,N,0.0,False,False,337.12,1650.0,46.486,74.085,124.79,133.22,0.13329,-0.0081597,9365.6,38.521,4.7951,18431000000000.0,32.169,5.1392e+23,3063.3,53684000000000.0,2.7759e+22,156.57,40634.0,9.4635
1368,2011-04-15 10:48:00,not applicable,not applicable,11194.0,N,0.0,False,False,8.2275,75.937,32.432,66.43,146.77,143.46,0.26703,0.0033554,2848.9,23.378,2.3176,502760000000.0,4.2822,9.2772e+21,132.69,2396000000000.0,1.8108e+21,11.705,0.0,5.765
1369,2011-04-25 14:12:00,not applicable,not applicable,11197.0,N,0.0,False,False,383.35,2356.3,44.368,55.894,108.99,112.1,0.34819,0.0073041,7280.8,36.66,4.0592,18633000000000.0,29.678,5.0751e+23,2629.1,54347000000000.0,3.2401e+22,278.21,15886.0,17.734
1370,2011-04-23 14:12:00,not applicable,not applicable,11198.0,N,0.0,False,False,3.0551,61.674,27.919,45.484,121.83,119.74,-0.27075,0.0008442,1956.5,21.912,0.0,520640000000.0,1.7403,9.4059e+21,142.47,2788800000000.0,2.3245e+21,0.0,0.0,0.0
