,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,2.5797,46.041,26.629,39.382,117.34,116.34,0.085683,-0.0017865,1480.9,22.582,0.0,98052000000.0,2.8393,2.8399e+21,42.88,1046200000000.0,8.3075e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,1.3501,27.98,30.949,64.933,152.18,146.89,1.3704,-0.0029222,1965.0,23.627,2.2919,338940000000.0,4.5455,1.2056e+21,25.115,552460000000.0,2.6768e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,2.9408,22.3,29.047,49.875,133.38,130.64,-0.20642,-0.003152,2004.7,24.371,1.6905,103160000000.0,5.0375,2.4839e+21,38.947,824970000000.0,6.0874e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,6.5133,35.827,28.432,43.777,90.458,89.529,0.0065895,-0.0022124,2738.1,20.835,2.6825,458750000000.0,2.3777,1.0705e+22,104.81,1756900000000.0,2.1895e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,6.6391,39.041,40.116,69.459,136.2,134.26,0.35986,-0.013412,1915.5,27.086,2.5725,427190000000.0,14.949,1.2592e+21,25.382,573810000000.0,2.7192e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,3.3874,60.752,29.098,53.396,131.72,129.96,1.1398,0.0052194,1553.5,20.346,1.7623,402050000000.0,1.3867,1.3389e+21,24.512,562480000000.0,3.8534e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,2.9084,46.795,29.786,57.426,140.8,139.72,0.42653,0.0028542,1865.7,22.993,0.0,236300000000.0,2.7478,2.5248e+21,47.113,1053900000000.0,6.2943e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,2.5513,58.762,32.003,45.893,113.94,115.82,0.93898,0.0019762,1725.3,27.142,2.5204,657690000000.0,8.598,2.958e+21,48.753,1344400000000.0,6.7017e+20,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,2.8774,125.99,30.484,62.096,142.81,141.11,0.64952,0.0014726,1739.9,21.049,0.0,680680000000.0,1.6377,4.515e+21,90.531,1949200000000.0,1.2136e+21,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,2.6246,31.03,23.907,42.283,118.22,117.53,-0.85819,-0.0013749,1334.8,18.309,0.0,856430000000.0,0.20953,3.384e+21,70.29,1367100000000.0,1.294e+21,0.0,0.0,0.0
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,3.3019,16.824,32.587,87.762,178.91,181.78,0.68783,-0.011006,2469.5,20.656,1.9184,107670000000.0,4.0,9.8388e+20,20.954,370840000000.0,2.3339e+20,0.0,0.0,0.0
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,2.9867,86.221,31.099,51.399,127.43,127.3,0.58831,-0.0019207,1573.4,22.588,0.0,476540000000.0,2.701,3.2493e+21,62.389,1452300000000.0,9.0019e+20,0.0,0.0,0.0
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,7.8984,97.567,38.343,81.735,163.41,161.69,-0.11915,0.0036415,3623.9,26.43,0.0,133380000000.0,9.1747,1.0439e+22,143.99,2524000000000.0,1.5592e+21,18.942,0.0,6.3056
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,35.756,61.697,31.48,49.8,100.06,99.584,-0.32638,0.0090959,4035.5,23.609,3.046,1826600000000.0,7.1483,2.1067e+22,166.31,2742800000000.0,3.1623e+21,111.04,116.43,29.52
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,12.9,82.77,31.548,72.17,152.09,150.81,0.54749,-0.013738,1753.7,20.806,2.409,604550000000.0,1.278,2.1869e+21,53.072,1095700000000.0,6.0424e+20,0.0,0.0,0.0
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,2.7147,128.18,31.319,69.645,154.48,153.97,0.87437,0.0019615,1825.0,20.544,0.0,615430000000.0,2.8902,3.3544e+21,70.15,1492400000000.0,9.0089e+20,0.0,0.0,0.0
1354,2011-01-10 12:48:00,not applicable,not applicable,11144.0,N,0.0,False,False,0.90918,17.365,27.672,53.659,143.8,144.38,-0.27926,0.0013157,2177.2,23.263,0.0,98203000000.0,3.6179,1.998e+21,31.38,663590000000.0,4.6468e+20,0.0,0.0,0.0
1355,2011-01-19 06:36:00,not applicable,not applicable,11148.0,N,0.0,False,False,1.2732,65.337,30.355,50.888,120.62,118.45,0.27856,-0.00037088,2739.1,24.268,2.8829,486980000000.0,5.7093,1.2488e+22,141.6,2734300000000.0,2.359e+21,0.0,0.0,0.0
1356,2011-01-28 22:36:00,not applicable,not applicable,11151.0,N,0.0,False,False,7.7485,25.714,29.02,46.784,111.08,111.12,-0.25436,0.0044634,1865.5,22.073,2.2545,262700000000.0,2.7074,4.3008e+21,59.932,1158400000000.0,1.2021e+21,0.0,0.0,0.0
1357,2011-02-09 11:48:00,not applicable,not applicable,11154.0,N,0.0,False,False,1.4351,15.142,25.51,38.02,103.94,102.22,-0.065654,0.0011417,1464.0,20.411,0.0,47132000000.0,0.8751,2.4439e+21,39.155,788110000000.0,7.8172e+20,0.0,0.0,0.0
1358,2011-02-10 05:48:00,not applicable,not applicable,11155.0,N,0.0,False,False,4.5887,20.054,33.417,55.26,132.23,133.47,0.13902,-0.015045,1981.5,26.74,2.4902,287380000000.0,10.164,8.0262e+20,15.656,351810000000.0,1.7658e+20,0.0,0.0,0.0
1359,2011-03-07 03:00:00,not applicable,not applicable,11167.0,N,0.0,False,False,0.87042,150.57,35.466,83.621,163.25,164.83,1.0269,-0.00030552,3028.6,24.219,1.5108,1514500000000.0,7.0902,1.1459e+22,180.91,3257700000000.0,2.1037e+21,154.18,38.481,57.739
1360,2011-03-05 13:48:00,not applicable,not applicable,11168.0,N,0.0,False,False,6.7761,45.993,39.062,34.831,70.995,80.529,-0.14784,0.0025522,5897.1,32.992,2.9715,203180000000.0,21.469,2.0793e+22,105.73,1604700000000.0,2.0594e+21,0.0,0.0,0.0
1361,2011-03-20 13:36:00,not applicable,not applicable,11174.0,N,0.0,False,False,16.093,62.548,43.073,47.556,76.753,85.037,-0.51346,0.0039598,5202.6,35.209,3.3156,1088800000000.0,22.515,2.808e+22,148.38,2890800000000.0,2.8954e+21,0.0,0.0,0.0
1362,2011-03-27 01:00:00,not applicable,not applicable,11177.0,N,0.0,False,False,57.622,284.02,34.348,59.292,134.91,134.6,0.43761,-0.0072746,2810.6,27.957,3.1582,1813700000000.0,11.211,2.9566e+22,401.39,8447300000000.0,5.0121e+21,0.0,0.0,0.0
1363,2011-03-24 21:24:00,not applicable,not applicable,11179.0,N,0.0,False,False,15.562,106.55,39.915,72.429,138.06,140.17,0.23705,0.0046425,4221.5,31.437,3.3197,1061100000000.0,19.183,1.8792e+22,209.54,3997300000000.0,2.325e+21,54.145,256.99,15.682
1364,2011-04-11 21:24:00,not applicable,not applicable,11187.0,N,0.0,False,False,27.923,133.39,34.847,68.538,141.51,141.17,1.0713,0.014371,2373.6,25.171,2.3224,1637700000000.0,6.4848,6.1248e+21,106.57,2183300000000.0,1.2514e+21,0.0,0.0,0.0
1365,2011-04-09 03:24:00,not applicable,not applicable,11188.0,N,0.0,False,False,4.625,76.273,35.251,85.51,181.67,180.94,1.4184,-0.0038223,2447.9,22.238,0.0,905070000000.0,5.4545,3.9337e+21,90.318,1567300000000.0,8.3811e+20,11.402,0.0,4.9827
1366,2011-04-10 23:12:00,not applicable,not applicable,11189.0,N,0.0,False,False,70.704,1305.5,42.097,59.431,116.93,117.15,0.064228,-0.0018576,3692.7,33.316,3.5019,1290000000000.0,20.664,1.8665e+23,1672.0,36539000000000.0,2.2322e+22,424.86,3887.2,40.912
1367,2011-04-16 04:48:00,not applicable,not applicable,11192.0,N,0.0,False,False,399.08,1598.0,41.903,57.17,109.71,117.58,0.15718,-0.0077704,8872.2,35.188,4.6852,11160000000000.0,26.437,6.0515e+23,3046.6,52551000000000.0,3.3525e+22,113.41,30325.0,6.4188
1368,2011-04-15 10:48:00,not applicable,not applicable,11194.0,N,0.0,False,False,55.257,78.605,37.338,55.06,105.52,111.18,-0.2025,0.01378,3608.2,29.619,3.3047,3418000000000.0,15.187,1.9215e+22,180.92,3755500000000.0,2.6631e+21,51.835,367.78,13.078
1369,2011-04-25 14:12:00,not applicable,not applicable,11197.0,N,0.0,False,False,441.79,2326.8,45.169,56.852,106.9,107.55,0.61313,0.0093913,7240.0,36.81,4.2453,22084000000000.0,30.605,4.5233e+23,2191.7,47824000000000.0,2.707e+22,274.96,11688.0,18.252
1370,2011-04-23 14:12:00,not applicable,not applicable,11198.0,N,0.0,False,False,12.332,42.663,23.208,35.836,107.08,106.86,-0.15609,0.0040459,1309.2,18.052,0.0,902880000000.0,0.19685,5.2996e+21,98.797,1935700000000.0,2.1371e+21,0.0,0.0,0.0
1371,2011-05-05 09:12:00,not applicable,not applicable,11205.0,N,0.0,False,False,158.81,1164.9,44.994,57.637,110.12,110.55,0.20851,-0.0050811,6859.5,36.684,3.4393,5895000000000.0,30.523,2.8473e+23,1318.0,29900000000000.0,1.8792e+22,446.34,2822.9,36.709
1372,2011-05-08 21:12:00,not applicable,not applicable,11207.0,N,0.0,False,False,21.467,263.99,28.801,53.278,132.71,132.75,1.2764,-0.0058099,1857.8,22.544,1.377,2526100000000.0,3.3018,9.1167e+21,184.35,3979000000000.0,2.3181e+21,0.0,0.0,0.0
1373,2011-05-10 12:48:00,not applicable,not applicable,11209.0,N,0.0,False,False,3.8514,75.912,29.066,54.575,135.2,133.19,0.31959,-0.0018124,2204.2,23.102,0.0,364300000000.0,2.7294,6.2205e+21,97.282,1955900000000.0,1.4613e+21,0.0,0.0,0.0
1374,2011-05-11 05:12:00,not applicable,not applicable,11211.0,N,0.0,False,False,2.1271,32.516,27.203,46.698,133.63,133.13,0.18097,0.0021573,1720.0,22.589,0.0,304940000000.0,5.3753,2.2523e+21,39.57,865930000000.0,6.1771e+20,0.0,0.0,0.0
1375,2011-05-14 17:12:00,not applicable,not applicable,11212.0,N,0.0,False,False,0.20171,33.316,30.248,51.256,118.08,117.37,-0.10426,-0.00044625,1348.5,22.903,0.0,25314000000.0,6.1947,8.0949e+20,17.946,442790000000.0,2.4163e+20,0.0,0.0,0.0
1376,2011-05-16 11:12:00,not applicable,not applicable,11215.0,N,0.0,False,False,4.5879,12.097,23.191,37.866,137.91,139.51,-1.0069,-0.009344,1485.9,19.314,0.0,297150000000.0,1.4257,9.6893e+20,18.752,384510000000.0,3.2455e+20,0.0,0.0,0.0
1377,2011-05-26 22:12:00,not applicable,not applicable,11219.0,N,0.0,False,False,5.317,57.162,30.265,55.718,136.67,140.62,1.5069,-0.010985,1331.9,20.771,0.0,393560000000.0,2.8926,8.5613e+20,24.354,565120000000.0,2.8177e+20,0.0,0.0,0.0
1378,2011-05-23 06:00:00,not applicable,not applicable,11221.0,N,0.0,False,False,4.4253,21.426,28.29,48.443,106.82,104.68,-0.23494,-0.0025375,2012.9,21.505,0.0,220930000000.0,0.34404,4.662e+21,63.0,1156900000000.0,1.2295e+21,0.0,0.0,0.0
1379,2011-05-29 12:00:00,not applicable,not applicable,11222.0,N,0.0,False,False,6.4655,2.1612,28.271,37.486,80.309,82.506,-0.60769,0.0031756,1511.1,21.103,2.5621,668740000000.0,6.3851,4.086e+21,55.709,1199100000000.0,1.2994e+21,0.0,0.0,0.0
1380,2011-05-31 09:00:00,not applicable,not applicable,11225.0,N,0.0,False,False,26.274,104.57,51.672,61.82,104.49,103.25,0.17532,-0.0084264,8425.0,40.329,0.0,297450000000.0,40.122,3.4886e+22,121.88,2721500000000.0,1.937e+21,0.0,0.0,0.0
1381,2011-06-03 18:00:00,not applicable,not applicable,11230.0,N,0.0,False,False,7.5069,705.8,43.26,58.374,110.3,107.54,0.5103,-0.0004251,4827.3,34.19,2.7782,4876600000000.0,24.626,1.1322e+23,694.99,16279000000000.0,9.8261e+21,400.25,0.0,52.335
1382,2011-06-05 06:00:00,not applicable,not applicable,11231.0,N,0.0,False,False,2.8562,46.071,29.441,53.087,133.18,135.23,0.7398,-0.0044628,1419.5,20.769,2.5083,256400000000.0,2.0312,1.2065e+21,27.439,610160000000.0,3.7788e+20,0.0,0.0,0.0
1383,2011-06-06 16:00:00,not applicable,not applicable,11233.0,N,0.0,False,False,354.48,912.96,32.916,49.072,114.11,115.28,-0.28673,0.010505,3597.6,27.232,4.0677,20048000000000.0,11.395,1.6122e+23,1435.2,29131000000000.0,2.2376e+22,517.43,1731.1,60.945
1384,2011-06-20 21:24:00,not applicable,not applicable,11238.0,N,0.0,False,False,0.40576,30.896,31.882,56.006,133.65,138.23,-0.51369,-0.0021133,1348.1,22.046,2.4579,93756000000.0,7.2917,3.4374e+20,8.7101,214250000000.0,1.0966e+20,0.0,0.0,0.0
1385,2011-07-05 17:00:00,not applicable,not applicable,11246.0,N,0.0,False,False,5.0184,106.4,32.605,68.575,141.86,143.43,1.3798,0.0084627,1420.5,18.596,0.0,444920000000.0,0.67454,1.1187e+21,31.885,662950000000.0,3.7196e+20,0.0,0.0,0.0
1386,2011-07-12 04:12:00,not applicable,not applicable,11248.0,N,0.0,False,False,2.4102,40.196,29.858,52.269,124.13,124.98,0.43371,0.0029038,1760.4,21.808,0.0,195670000000.0,1.8072,1.9404e+21,33.935,730790000000.0,5.3175e+20,0.0,0.0,0.0
1387,2011-07-15 15:48:00,not applicable,not applicable,11250.0,N,0.0,False,False,72.954,274.96,54.244,56.275,94.922,95.318,0.48858,0.0077685,11745.0,45.223,3.6929,3143200000000.0,48.994,1.4648e+23,372.69,8203200000000.0,5.8451e+21,58.694,0.0,6.4512
1388,2011-07-16 11:36:00,not applicable,not applicable,11251.0,N,0.0,False,False,93.871,1075.1,36.72,48.709,111.41,110.38,0.30227,-0.0036743,5205.1,30.518,2.181,4198300000000.0,18.729,1.7661e+23,1097.6,23645000000000.0,1.5687e+22,927.21,104.85,101.71
