,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,1.7911,62.555,28.664,53.0,140.88,137.94,0.064757,-0.0012319,1777.6,22.427,0.0,50312000000.0,2.4759,3.4325e+21,56.541,1307000000000.0,8.8766e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,15.47,35.934,41.347,89.146,171.92,169.55,1.0692,-0.019193,3680.0,26.069,0.0,460960000000.0,9.9256,3.939e+21,57.268,984130000000.0,5.9401e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,0.99584,37.991,35.205,76.524,158.38,157.72,0.27949,-0.0010708,3178.1,24.875,0.0,329260000000.0,6.5591,3.9253e+21,49.992,954540000000.0,6.7136e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,8.8867,45.567,29.143,51.527,119.29,118.3,-0.42785,-0.0030227,2434.3,22.775,0.0,679490000000.0,3.1633,9.5047e+21,138.54,2407000000000.0,2.1788e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,7.2213,43.306,34.225,57.358,122.07,119.91,1.2724,-0.010142,1562.1,26.122,0.0,577990000000.0,10.534,1.4771e+21,28.55,693170000000.0,3.6808e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,11.451,75.868,31.329,55.562,134.57,135.76,0.30364,0.0092346,1599.2,24.32,0.0,657630000000.0,7.4194,2.6335e+21,60.6,1369900000000.0,7.0373e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,7.5758,34.464,32.138,60.325,130.83,128.84,0.37545,0.0067281,2417.2,24.614,0.0,406300000000.0,4.3517,3.6146e+21,44.655,940740000000.0,7.3235e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,0.38355,57.119,29.396,41.332,109.62,108.34,0.15232,-0.00016398,1494.8,26.086,0.0,284940000000.0,5.0449,4.6432e+21,77.125,2101400000000.0,1.187e+21,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,10.415,94.349,29.39,51.617,133.42,133.48,0.83272,0.0055341,1917.5,23.038,0.0,841210000000.0,3.1881,4.7926e+21,88.205,1958000000000.0,1.1738e+21,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,0.083932,34.41,32.404,60.65,143.12,143.64,-0.76661,-5.3189e-05,2679.1,25.104,0.0,632670000000.0,7.858,5.6146e+21,77.111,1425000000000.0,1.1278e+21,59.211,50.224,29.566
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,24.369,37.052,43.18,99.197,164.69,161.75,0.45443,-0.033246,4641.4,31.932,2.5656,492940000000.0,19.1,4.5182e+21,61.937,1012800000000.0,5.4028e+20,0.0,0.0,0.0
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,5.6883,64.655,29.895,47.247,116.84,114.04,0.16891,0.0031341,1603.3,24.779,0.0,248040000000.0,4.022,3.8645e+21,68.986,1707800000000.0,9.8609e+20,0.0,0.0,0.0
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,17.587,85.858,53.782,97.818,146.3,142.59,0.91446,-0.0069705,7671.1,37.027,2.9635,1191400000000.0,24.376,2.5703e+22,167.57,3000000000000.0,1.7604e+21,180.32,446.77,28.2
