,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,1.3686,46.079,27.289,44.067,126.06,125.07,0.27667,-0.0010601,1630.2,22.728,0.0,190990000000.0,3.0209,2.7949e+21,44.132,1037900000000.0,7.7207e+20,0.0,0.0,0.0
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,3.1136,20.273,29.342,67.011,167.56,162.68,0.23009,-0.008896,2155.8,22.162,2.2794,97501000000.0,3.4286,1.002e+21,21.393,439440000000.0,2.2765e+20,0.0,0.0,0.0
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,1.4384,16.608,28.411,46.666,122.29,122.01,0.15015,0.0020259,1860.0,24.138,0.0,154960000000.0,5.493,1.7538e+21,27.167,567480000000.0,4.6677e+20,0.0,0.0,0.0
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,0.98037,27.611,28.187,37.593,79.557,78.599,0.10378,-0.00033042,2249.6,20.422,2.8522,166380000000.0,1.4156,8.8641e+21,83.051,1499500000000.0,2.0498e+21,0.0,0.0,0.0
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,8.5234,38.716,33.698,69.853,148.32,145.1,0.59835,-0.020738,1939.9,24.196,2.385,729250000000.0,8.7591,1.0589e+21,20.362,468210000000.0,2.3883e+20,0.0,0.0,0.0
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,0.19683,45.826,29.438,48.765,126.69,127.7,-0.57975,0.00031747,1566.0,21.929,0.0,195330000000.0,3.0645,1.2894e+21,24.257,597820000000.0,3.547e+20,0.0,0.0,0.0
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,3.0325,46.695,30.761,56.589,137.66,137.08,-0.23859,0.0026789,1798.1,24.113,0.0,244820000000.0,5.5654,2.7032e+21,46.862,1156900000000.0,6.5917e+20,0.0,0.0,0.0
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,5.4691,50.916,30.453,51.1,123.31,122.96,0.99116,0.0053201,1740.1,24.224,0.0,552620000000.0,4.3774,2.3756e+21,43.263,1056100000000.0,5.7694e+20,0.0,0.0,0.0
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,9.2079,122.95,30.452,55.421,133.14,131.6,0.94772,0.0047439,1510.3,22.154,0.0,986880000000.0,4.0701,3.8931e+21,79.041,1897900000000.0,1.0774e+21,0.0,0.0,0.0
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,2.8673,26.299,23.479,36.44,106.14,106.11,-0.58904,0.001237,1186.5,18.43,0.0,713640000000.0,0.73339,3.6526e+21,71.173,1403100000000.0,1.5074e+21,0.0,0.0,0.0
