TSS_mean,TSS_std,SSW_mean,SSW_std,kernel,C,gamma,degree,coef0,tol,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1e-05,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.0001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.0001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.0001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.01,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.01,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.01,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.1,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.1,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.1,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,10,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,10,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,10,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1e-05,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1e-05,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1e-05,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.0001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.0001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.0001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.01,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.01,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.01,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.1,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.1,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,0.1,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,1,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,10,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,10,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.0001,10,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1e-05,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.0001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.01,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,0.1,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,1,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.001,10,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,1,1e-05,
0.6027304021279924,0.0431778057841935,0.6027304021279924,0.0431778057841935,sigmoid,0.01,0.1,3,-1,1e-05,
0.6809888906274448,0.04803501665172962,0.6809888906274448,0.04803501665172962,sigmoid,0.01,0.1,3,0,1e-05,
0.61236895634486,0.05074184249065731,0.61236895634486,0.05074184249065731,sigmoid,0.01,0.1,3,1,1e-05,
0.7169535283993115,0.05191815084974195,0.7169535283993115,0.05191815084974195,sigmoid,0.01,1,3,-1,1e-05,
0.6939524331090595,0.04804882402689193,0.6939524331090595,0.04804882402689193,sigmoid,0.01,1,3,0,1e-05,
0.641566265060241,0.045060079891471656,0.641566265060241,0.045060079891471656,sigmoid,0.01,1,3,1,1e-05,
0.6794398372711625,0.059050164254531134,0.6794398372711625,0.059050164254531134,sigmoid,0.01,10,3,-1,1e-05,
0.6741589735565638,0.05612915138882984,0.6741589735565638,0.05612915138882984,sigmoid,0.01,10,3,0,1e-05,
0.681763417305586,0.05271155445098555,0.681763417305586,0.05271155445098555,sigmoid,0.01,10,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,1,0.0001,
0.6027304021279924,0.0431778057841935,0.6027304021279924,0.0431778057841935,sigmoid,0.01,0.1,3,-1,0.0001,
0.6809888906274448,0.04803501665172962,0.6809888906274448,0.04803501665172962,sigmoid,0.01,0.1,3,0,0.0001,
0.61236895634486,0.05074184249065731,0.61236895634486,0.05074184249065731,sigmoid,0.01,0.1,3,1,0.0001,
0.7169535283993115,0.05191815084974195,0.7169535283993115,0.05191815084974195,sigmoid,0.01,1,3,-1,0.0001,
0.6939524331090595,0.04804882402689193,0.6939524331090595,0.04804882402689193,sigmoid,0.01,1,3,0,0.0001,
0.641566265060241,0.045060079891471656,0.641566265060241,0.045060079891471656,sigmoid,0.01,1,3,1,0.0001,
0.6794398372711625,0.059050164254531134,0.6794398372711625,0.059050164254531134,sigmoid,0.01,10,3,-1,0.0001,
0.6741589735565638,0.05612915138882984,0.6741589735565638,0.05612915138882984,sigmoid,0.01,10,3,0,0.0001,
0.681763417305586,0.05271155445098555,0.681763417305586,0.05271155445098555,sigmoid,0.01,10,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,1e-05,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.0001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.01,0.01,3,1,0.001,
0.6027304021279924,0.0431778057841935,0.6027304021279924,0.0431778057841935,sigmoid,0.01,0.1,3,-1,0.001,
0.6809888906274448,0.04803501665172962,0.6809888906274448,0.04803501665172962,sigmoid,0.01,0.1,3,0,0.001,
0.61236895634486,0.05074184249065731,0.61236895634486,0.05074184249065731,sigmoid,0.01,0.1,3,1,0.001,
0.7169535283993115,0.05191815084974195,0.7169535283993115,0.05191815084974195,sigmoid,0.01,1,3,-1,0.001,
0.6939524331090595,0.04804882402689193,0.6939524331090595,0.04804882402689193,sigmoid,0.01,1,3,0,0.001,
0.641566265060241,0.045060079891471656,0.641566265060241,0.045060079891471656,sigmoid,0.01,1,3,1,0.001,
0.6794398372711625,0.059050164254531134,0.6794398372711625,0.059050164254531134,sigmoid,0.01,10,3,-1,0.001,
0.6735565639180098,0.056204879820161605,0.6735565639180098,0.056204879820161605,sigmoid,0.01,10,3,0,0.001,
0.681763417305586,0.05271155445098555,0.681763417305586,0.05271155445098555,sigmoid,0.01,10,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,1,1e-05,
0.6111641370677514,0.04879215132680964,0.6111641370677514,0.04879215132680964,sigmoid,0.1,0.01,3,-1,1e-05,
0.6817321232983884,0.04498771974915581,0.6817321232983884,0.04498771974915581,sigmoid,0.1,0.01,3,0,1e-05,
0.6135737756219684,0.04902034859108055,0.6135737756219684,0.04902034859108055,sigmoid,0.1,0.01,3,1,1e-05,
0.7445235487404162,0.041899271341198016,0.7445235487404162,0.041899271341198016,sigmoid,0.1,0.1,3,-1,1e-05,
0.7613049601001408,0.04404773250959431,0.7613049601001408,0.04404773250959431,sigmoid,0.1,0.1,3,0,1e-05,
0.7487951807228914,0.04639336501081966,0.7487951807228914,0.04639336501081966,sigmoid,0.1,0.1,3,1,1e-05,
0.7378970427163197,0.059974597396736766,0.7378970427163197,0.059974597396736766,sigmoid,0.1,1,3,-1,1e-05,
0.6245266781411359,0.04567778911442012,0.6245266781411359,0.04567778911442012,sigmoid,0.1,1,3,0,1e-05,
0.5657643561258019,0.09581183772623267,0.5657643561258019,0.09581183772623267,sigmoid,0.1,1,3,1,1e-05,
0.5281880769832576,0.04081605016395527,0.5281880769832576,0.04081605016395527,sigmoid,0.1,10,3,-1,1e-05,
0.5204428102018465,0.045821690355444374,0.5204428102018465,0.045821690355444374,sigmoid,0.1,10,3,0,1e-05,
0.5162728837427634,0.05207851938544887,0.5162728837427634,0.05207851938544887,sigmoid,0.1,10,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,1,0.0001,
0.6111641370677514,0.04879215132680964,0.6111641370677514,0.04879215132680964,sigmoid,0.1,0.01,3,-1,0.0001,
0.6817321232983884,0.04498771974915581,0.6817321232983884,0.04498771974915581,sigmoid,0.1,0.01,3,0,0.0001,
0.6135737756219684,0.04902034859108055,0.6135737756219684,0.04902034859108055,sigmoid,0.1,0.01,3,1,0.0001,
0.7445235487404162,0.041899271341198016,0.7445235487404162,0.041899271341198016,sigmoid,0.1,0.1,3,-1,0.0001,
0.7613049601001408,0.04404773250959431,0.7613049601001408,0.04404773250959431,sigmoid,0.1,0.1,3,0,0.0001,
0.7487951807228914,0.04639336501081966,0.7487951807228914,0.04639336501081966,sigmoid,0.1,0.1,3,1,0.0001,
0.7378970427163197,0.059974597396736766,0.7378970427163197,0.059974597396736766,sigmoid,0.1,1,3,-1,0.0001,
0.6245266781411359,0.04567778911442012,0.6245266781411359,0.04567778911442012,sigmoid,0.1,1,3,0,0.0001,
0.5657643561258019,0.09581183772623267,0.5657643561258019,0.09581183772623267,sigmoid,0.1,1,3,1,0.0001,
0.5281880769832576,0.04081605016395527,0.5281880769832576,0.04081605016395527,sigmoid,0.1,10,3,-1,0.0001,
0.5204428102018465,0.045821690355444374,0.5204428102018465,0.045821690355444374,sigmoid,0.1,10,3,0,0.0001,
0.5162728837427634,0.05207851938544887,0.5162728837427634,0.05207851938544887,sigmoid,0.1,10,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,1e-05,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.0001,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,0.1,0.001,3,1,0.001,
0.6111641370677514,0.04879215132680964,0.6111641370677514,0.04879215132680964,sigmoid,0.1,0.01,3,-1,0.001,
0.6817321232983884,0.04498771974915581,0.6817321232983884,0.04498771974915581,sigmoid,0.1,0.01,3,0,0.001,
0.6135737756219684,0.04902034859108055,0.6135737756219684,0.04902034859108055,sigmoid,0.1,0.01,3,1,0.001,
0.7445235487404162,0.041899271341198016,0.7445235487404162,0.041899271341198016,sigmoid,0.1,0.1,3,-1,0.001,
0.7613049601001408,0.04404773250959431,0.7613049601001408,0.04404773250959431,sigmoid,0.1,0.1,3,0,0.001,
0.7487951807228914,0.04639336501081966,0.7487951807228914,0.04639336501081966,sigmoid,0.1,0.1,3,1,0.001,
0.7378970427163197,0.059974597396736766,0.7378970427163197,0.059974597396736766,sigmoid,0.1,1,3,-1,0.001,
0.6245266781411359,0.04567778911442012,0.6245266781411359,0.04567778911442012,sigmoid,0.1,1,3,0,0.001,
0.5657643561258019,0.09581183772623267,0.5657643561258019,0.09581183772623267,sigmoid,0.1,1,3,1,0.001,
0.5281880769832576,0.04081605016395527,0.5281880769832576,0.04081605016395527,sigmoid,0.1,10,3,-1,0.001,
0.5204428102018465,0.045821690355444374,0.5204428102018465,0.045821690355444374,sigmoid,0.1,10,3,0,0.001,
0.5162728837427634,0.05207851938544887,0.5162728837427634,0.05207851938544887,sigmoid,0.1,10,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,-1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,0,1e-05,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,1,1e-05,
0.6123689563448599,0.04778373753228568,0.6123689563448599,0.04778373753228568,sigmoid,1,0.001,3,-1,1e-05,
0.6811297136598341,0.046124725969161354,0.6811297136598341,0.046124725969161354,sigmoid,1,0.001,3,0,1e-05,
0.6123689563448599,0.04778373753228568,0.6123689563448599,0.04778373753228568,sigmoid,1,0.001,3,1,1e-05,
0.7411437959630731,0.041874529477548675,0.7411437959630731,0.041874529477548675,sigmoid,1,0.01,3,-1,1e-05,
0.763761539665154,0.043068803041914024,0.763761539665154,0.043068803041914024,sigmoid,1,0.01,3,0,1e-05,
0.7405883273353153,0.04155756670735284,0.7405883273353153,0.04155756670735284,sigmoid,1,0.01,3,1,1e-05,
0.7877640431857299,0.04624367021131625,0.7877640431857299,0.04624367021131625,sigmoid,1,0.1,3,-1,1e-05,
0.7787513691128148,0.05150239222239116,0.7787513691128148,0.05150239222239116,sigmoid,1,0.1,3,0,1e-05,
0.7009622907213269,0.08324788649466379,0.7009622907213269,0.08324788649466379,sigmoid,1,0.1,3,1,1e-05,
0.6130808950086057,0.06490145476787806,0.6130808950086057,0.06490145476787806,sigmoid,1,1,3,-1,1e-05,
0.5127601314348301,0.0505737800783703,0.5127601314348301,0.0505737800783703,sigmoid,1,1,3,0,1e-05,
0.4758019089344391,0.04038473972131802,0.4758019089344391,0.04038473972131802,sigmoid,1,1,3,1,1e-05,
0.44895947426067917,0.04223030614229991,0.44895947426067917,0.04223030614229991,sigmoid,1,10,3,-1,1e-05,
0.4446487247692067,0.05354476590327936,0.4446487247692067,0.05354476590327936,sigmoid,1,10,3,0,1e-05,
0.4504928806133626,0.057007531557315215,0.4504928806133626,0.057007531557315215,sigmoid,1,10,3,1,1e-05,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,-1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,0,0.0001,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,1,0.0001,
0.6123689563448599,0.04778373753228568,0.6123689563448599,0.04778373753228568,sigmoid,1,0.001,3,-1,0.0001,
0.6811297136598341,0.046124725969161354,0.6811297136598341,0.046124725969161354,sigmoid,1,0.001,3,0,0.0001,
0.6123689563448599,0.04778373753228568,0.6123689563448599,0.04778373753228568,sigmoid,1,0.001,3,1,0.0001,
0.7411437959630731,0.041874529477548675,0.7411437959630731,0.041874529477548675,sigmoid,1,0.01,3,-1,0.0001,
0.763761539665154,0.043068803041914024,0.763761539665154,0.043068803041914024,sigmoid,1,0.01,3,0,0.0001,
0.7405883273353153,0.04155756670735284,0.7405883273353153,0.04155756670735284,sigmoid,1,0.01,3,1,0.0001,
0.7877640431857299,0.04624367021131625,0.7877640431857299,0.04624367021131625,sigmoid,1,0.1,3,-1,0.0001,
0.7787513691128148,0.05150239222239116,0.7787513691128148,0.05150239222239116,sigmoid,1,0.1,3,0,0.0001,
0.7009622907213269,0.08324788649466379,0.7009622907213269,0.08324788649466379,sigmoid,1,0.1,3,1,0.0001,
0.6130808950086057,0.06490145476787806,0.6130808950086057,0.06490145476787806,sigmoid,1,1,3,-1,0.0001,
0.5127601314348301,0.0505737800783703,0.5127601314348301,0.0505737800783703,sigmoid,1,1,3,0,0.0001,
0.4758019089344391,0.04038473972131802,0.4758019089344391,0.04038473972131802,sigmoid,1,1,3,1,0.0001,
0.44895947426067917,0.04223030614229991,0.44895947426067917,0.04223030614229991,sigmoid,1,10,3,-1,0.0001,
0.4446487247692067,0.05354476590327936,0.4446487247692067,0.05354476590327936,sigmoid,1,10,3,0,0.0001,
0.4504928806133626,0.057007531557315215,0.4504928806133626,0.057007531557315215,sigmoid,1,10,3,1,0.0001,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,1,1e-05,3,1,0.001,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,-1,0.001,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,0,0.001,
0.0,0.0,0.0,0.0,sigmoid,1,0.0001,3,1,0.001,
0.6123689563448599,0.04778373753228568,0.6123689563448599,0.04778373753228568,sigmoid,1,0.001,3,-1,0.001,
0.6811297136598341,0.046124725969161354,0.6811297136598341,0.046124725969161354,sigmoid,1,0.001,3,0,0.001,
